iw_n,Sigma_iw_n
485.83806389926855j,"[[ 0.79015637-4.20209002e-03j -0.3803024 +2.29510612e-08j]
 [-0.38010592+2.29511081e-08j  3.20984377-4.20296991e-03j]]"
486.20766303498505j,"[[ 0.79013624-4.22579211e-03j -0.38036014+4.54022302e-08j]
 [-0.38016366+4.54023764e-08j  3.20986413-4.22659363e-03j]]"
486.5772621707015j,"[[ 0.79017376-4.29365010e-03j -0.38038151+5.40812183e-08j]
 [-0.38018503+5.40814610e-08j  3.20982683-4.29421203e-03j]]"
486.9468613064179j,"[[ 0.79012674-4.29548221e-03j -0.38037498+4.73121469e-08j]
 [-0.3801785 +4.73124157e-08j  3.20987391-4.29574533e-03j]]"
487.31646044213437j,"[[ 0.79001581-4.35310443e-03j -0.38036831+2.47571254e-08j]
 [-0.38017183+2.47573864e-08j  3.20998482-4.35308556e-03j]]"
487.68605957785087j,"[[ 0.78999291-4.20157941e-03j -0.38036115+1.98087323e-08j]
 [-0.38016467+1.98089635e-08j  3.21000766-4.20138041e-03j]]"
488.05565871356725j,"[[ 0.78991798-4.14585874e-03j -0.38036919+3.40269822e-08j]
 [-0.38017272+3.40271398e-08j  3.21008241-4.14547251e-03j]]"
488.42525784928375j,"[[ 0.78993254-4.22788036e-03j -0.38035776+5.43396619e-08j]
 [-0.38016128+5.43396912e-08j  3.21006754-4.22740708e-03j]]"
488.7948569850002j,"[[ 0.78995704-4.17865500e-03j -0.38035607+4.87671932e-08j]
 [-0.38015959+4.87670933e-08j  3.21004272-4.17822400e-03j]]"
489.1644561207166j,"[[ 0.79010682-4.20898054e-03j -0.38037362+3.32543504e-08j]
 [-0.38017714+3.32541340e-08j  3.20989265-4.20865397e-03j]]"
489.5340552564331j,"[[ 0.79023159-4.31716953e-03j -0.38038132+3.76525254e-08j]
 [-0.38018485+3.76522331e-08j  3.20976771-4.31703943e-03j]]"
489.90365439214946j,"[[ 0.790221  -4.32662320e-03j -0.38038094+4.99067688e-09j]
 [-0.38018446+4.99037355e-09j  3.20977828-4.32670939e-03j]]"
490.27325352786596j,"[[ 0.79016195-4.46330051e-03j -0.38041184-1.75991252e-08j]
 [-0.38021536-1.75993665e-08j  3.20983749-4.46361628e-03j]]"
490.6428526635824j,"[[ 0.79013501-4.62033797e-03j -0.38042865+7.13172108e-09j]
 [-0.38023218+7.13158704e-09j  3.20986469-4.62090541e-03j]]"
491.0124517992988j,"[[ 0.79009139-4.77543832e-03j -0.38039465+2.40221061e-08j]
 [-0.38019818+2.40220832e-08j  3.20990857-4.77621428e-03j]]"
491.3820509350153j,"[[ 0.79003913-4.88338242e-03j -0.3803869 +5.51350550e-09j]
 [-0.38019042+5.51356002e-09j  3.20996102-4.88426091e-03j]]"
491.7516500707318j,"[[ 0.7898796 -5.01201721e-03j -0.38041222-1.72450905e-08j]
 [-0.38021574-1.72449495e-08j  3.21012078-5.01286904e-03j]]"
492.12124920644817j,"[[ 0.78968935-5.02275899e-03j -0.3803137 -2.54417663e-08j]
 [-0.38011722-2.54415623e-08j  3.21031121-5.02342844e-03j]]"
492.4908483421646j,"[[ 0.78965864-4.91105819e-03j -0.38019212-2.35116343e-08j]
 [-0.37999564-2.35113747e-08j  3.21034205-4.91154442e-03j]]"
492.8604474778811j,"[[ 0.78966221-4.72400258e-03j -0.38014824-3.12501117e-08j]
 [-0.37995176-3.12498233e-08j  3.21033855-4.72425998e-03j]]"
493.2300466135975j,"[[ 0.78965575-4.52582969e-03j -0.38016314-2.98870212e-08j]
 [-0.37996666-2.98867401e-08j  3.21034498-4.52585459e-03j]]"
493.599645749314j,"[[ 0.78973297-4.38220715e-03j -0.38016329-2.77232531e-08j]
 [-0.37996681-2.77230476e-08j  3.2102676 -4.38192854e-03j]]"
493.9692448850304j,"[[ 0.78991387-4.27239738e-03j -0.38017319-4.02486066e-08j]
 [-0.37997672-4.02485026e-08j  3.21008646-4.27188249e-03j]]"
494.3388440207468j,"[[ 0.79000011-4.26216730e-03j -0.38024718-5.35396198e-08j]
 [-0.38005071-5.35395934e-08j  3.21000002-4.26165071e-03j]]"
494.7084431564633j,"[[ 0.79016307-4.32351147e-03j -0.38029326-4.09273641e-08j]
 [-0.38009678-4.09273614e-08j  3.209837  -4.32310876e-03j]]"
495.0780422921797j,"[[ 0.79015038-4.33714880e-03j -0.38025607-2.90880264e-08j]
 [-0.38005959-2.90880872e-08j  3.20984952-4.33704103e-03j]]"
495.4476414278962j,"[[ 0.79002121-4.37414876e-03j -0.38022535-3.68137883e-08j]
 [-0.38002888-3.68138561e-08j  3.20997868-4.37425203e-03j]]"
495.8172405636127j,"[[ 0.78986976-4.39173498e-03j -0.38026492-1.39431718e-08j]
 [-0.38006844-1.39431901e-08j  3.21013026-4.39201522e-03j]]"
496.1868396993291j,"[[ 0.78982189-4.37098220e-03j -0.38025597+5.56858158e-09j]
 [-0.3800595 +5.56859660e-09j  3.21017823-4.37134410e-03j]]"
496.5564388350455j,"[[ 0.78987296-4.31174306e-03j -0.38018535-1.28077117e-08j]
 [-0.37998887-1.28076250e-08j  3.21012731-4.31202673e-03j]]"
496.926037970762j,"[[ 0.78980625-4.21315114e-03j -0.38013302-4.09852502e-08j]
 [-0.37993655-4.09851045e-08j  3.21019416-4.21340539e-03j]]"
497.2956371064784j,"[[ 0.78983127-4.10246467e-03j -0.38012366-5.44103602e-08j]
 [-0.37992719-5.44101131e-08j  3.21016939-4.10277468e-03j]]"
497.6652362421949j,"[[ 0.78995116-4.10738784e-03j -0.38017499-3.27564113e-08j]
 [-0.37997851-3.27560849e-08j  3.21004972-4.10757864e-03j]]"
498.0348353779113j,"[[ 0.79000308-4.15127099e-03j -0.38022565-2.17030546e-08j]
 [-0.38002918-2.17026985e-08j  3.20999788-4.15122511e-03j]]"
498.40443451362773j,"[[ 0.7900344 -4.24544577e-03j -0.38022446-3.67824399e-08j]
 [-0.38002798-3.67820667e-08j  3.2099666 -4.24509258e-03j]]"
498.77403364934423j,"[[ 0.78996459-4.38210519e-03j -0.38024669-3.10414050e-08j]
 [-0.38005022-3.10410703e-08j  3.21003631-4.38155090e-03j]]"
499.1436327850606j,"[[ 0.78997676-4.44485578e-03j -0.38021265-1.60633251e-08j]
 [-0.38001618-1.60630806e-08j  3.21002392-4.44421924e-03j]]"
499.5132319207771j,"[[ 0.79001957-4.35718716e-03j -0.38016483+2.41197645e-08j]
 [-0.37996836+2.41199057e-08j  3.20998086-4.35655989e-03j]]"
499.8828310564936j,"[[ 0.78994995-4.31547301e-03j -0.38019281+2.94466308e-08j]
 [-0.37999633+2.94465955e-08j  3.21005005-4.31491925e-03j]]"
500.25243019220994j,"[[ 0.78988395-4.41905958e-03j -0.38019112-1.33424394e-08j]
 [-0.37999464-1.33425799e-08j  3.21011577-4.41862773e-03j]]"
500.62202932792644j,"[[ 0.78991649-4.35492629e-03j -0.38017635-5.54358845e-08j]
 [-0.37997987-5.54360770e-08j  3.2100831 -4.35467775e-03j]]"
500.99162846364294j,"[[ 0.7898768 -4.33102425e-03j -0.38012909-6.88961469e-08j]
 [-0.37993261-6.88963132e-08j  3.21012285-4.33103754e-03j]]"
501.3612275993593j,"[[ 0.78988789-4.18508591e-03j -0.38003173-3.66872553e-08j]
 [-0.37983525-3.66873563e-08j  3.21011194-4.18538605e-03j]]"
501.7308267350758j,"[[ 0.78994077-4.02131414e-03j -0.38006718-1.25410878e-08j]
 [-0.3798707 -1.25411145e-08j  3.21005925-4.02182580e-03j]]"
502.10042587079215j,"[[ 0.78991778-3.99379897e-03j -0.380151  -3.03413771e-10j]
 [-0.37995452-3.03345395e-10j  3.21008248-3.99447227e-03j]]"
502.47002500650865j,"[[ 0.78992764-4.14515632e-03j -0.38015304+1.58839740e-08j]
 [-0.37995657+1.58841766e-08j  3.21007294-4.14584584e-03j]]"
502.83962414222515j,"[[ 0.7899636 -4.19175567e-03j -0.38008202+5.15407578e-08j]
 [-0.37988555+5.15410483e-08j  3.21003719-4.19224549e-03j]]"
503.20922327794153j,"[[ 0.78991934-4.07430401e-03j -0.38001788+6.37316632e-08j]
 [-0.37982141+6.37320156e-08j  3.2100816 -4.07460968e-03j]]"
503.57882241365803j,"[[ 0.78993251-3.92480509e-03j -0.38000133+5.63727401e-08j]
 [-0.37980485+5.63731153e-08j  3.2100685 -3.92497747e-03j]]"
503.9484215493745j,"[[ 0.78986548-3.88310142e-03j -0.37998961+5.38362570e-08j]
 [-0.37979314+5.38366384e-08j  3.21013553-3.88304632e-03j]]"
504.31802068509086j,"[[ 0.78978617-3.85591750e-03j -0.37999385+3.69861257e-08j]
 [-0.37979737+3.69864859e-08j  3.21021477-3.85552195e-03j]]"
504.68761982080736j,"[[ 0.78978166-3.75463457e-03j -0.38001313+2.92880198e-08j]
 [-0.37981666+2.92883109e-08j  3.21021908-3.75395880e-03j]]"
505.05721895652385j,"[[ 0.78982416-3.64950406e-03j -0.38004298+6.55351833e-08j]
 [-0.37984651+6.55353359e-08j  3.21017622-3.64868006e-03j]]"
505.42681809224024j,"[[ 0.78985695-3.60883617e-03j -0.38009532+8.76313794e-08j]
 [-0.37989884+8.76313706e-08j  3.21014301-3.60807926e-03j]]"
505.7964172279567j,"[[ 0.78986153-3.64198709e-03j -0.38014472+7.75282243e-08j]
 [-0.37994824+7.75280925e-08j  3.21013813-3.64147312e-03j]]"
506.16601636367307j,"[[ 0.78992113-3.64602157e-03j -0.380166  +8.26703590e-08j]
 [-0.37996952+8.26701464e-08j  3.2100783 -3.64575798e-03j]]"
506.53561549938956j,"[[ 0.78979491-3.69485782e-03j -0.38016567+6.17867056e-08j]
 [-0.3799692 +6.17864034e-08j  3.2102043 -3.69487245e-03j]]"
506.90521463510606j,"[[ 0.78974456-3.79614434e-03j -0.38011819+1.49994605e-09j]
 [-0.37992172+1.49965714e-09j  3.21025469-3.79634050e-03j]]"
507.27481377082245j,"[[ 0.78979788-3.68505196e-03j -0.38010545-1.71120051e-08j]
 [-0.37990898-1.71122081e-08j  3.2102016 -3.68558033e-03j]]"
507.64441290653895j,"[[ 0.78987909-3.64023344e-03j -0.38011047-8.44407183e-09j]
 [-0.379914  -8.44416221e-09j  3.2101207 -3.64095175e-03j]]"
508.0140120422554j,"[[ 0.78994829-3.70089316e-03j -0.38012267-5.53258675e-09j]
 [-0.37992619-5.53254994e-09j  3.21005183-3.70158231e-03j]]"
508.3836111779718j,"[[ 0.78993884-3.75530154e-03j -0.38012232-1.97148773e-08j]
 [-0.37992584-1.97147079e-08j  3.21006163-3.75587370e-03j]]"
508.75321031368827j,"[[ 0.78987834-3.89665161e-03j -0.38006473+6.00952938e-09j]
 [-0.37986826+6.00981695e-09j  3.21012244-3.89703112e-03j]]"
509.12280944940477j,"[[ 0.78993085-3.97494819e-03j -0.38000326+3.77429214e-08j]
 [-0.37980679+3.77432374e-08j  3.21007001-3.97511785e-03j]]"
509.49240858512115j,"[[ 0.79000362-4.04189857e-03j -0.37996801+1.50958326e-08j]
 [-0.37977153+1.50961117e-08j  3.20999715-4.04191033e-03j]]"
509.8620077208376j,"[[ 0.79002118-4.06317876e-03j -0.3799651 -6.89592253e-09j]
 [-0.37976862-6.89566698e-09j  3.20997952-4.06290300e-03j]]"
510.231606856554j,"[[ 0.79010987-4.11507401e-03j -0.37992733-1.73315423e-09j]
 [-0.37973085-1.73295594e-09j  3.20989068-4.11467000e-03j]]"
510.6012059922705j,"[[ 0.79014545-3.99330766e-03j -0.37993233-4.78348932e-09j]
 [-0.37973585-4.78334178e-09j  3.20985495-3.99282765e-03j]]"
510.970805127987j,"[[ 0.79013602-4.02715696e-03j -0.37993935+6.81084989e-09j]
 [-0.37974287+6.81092409e-09j  3.20986417-4.02667397e-03j]]"
511.34040426370336j,"[[ 0.79018433-3.93055766e-03j -0.37991489-8.44953624e-09j]
 [-0.37971842-8.44954663e-09j  3.20981565-3.93011876e-03j]]"
511.7100033994198j,"[[ 0.79018507-4.02641216e-03j -0.3799048 -5.80264430e-08j]
 [-0.37970833-5.80264972e-08j  3.20981479-4.02610136e-03j]]"
512.0796025351364j,"[[ 0.79011709-4.06598949e-03j -0.37984408-7.63877706e-08j]
 [-0.37964761-7.63878465e-08j  3.20988271-4.06588137e-03j]]"
512.4492016708527j,"[[ 0.79012705-3.95660504e-03j -0.37985114-5.12504355e-08j]
 [-0.37965467-5.12505213e-08j  3.20987273-3.95673535e-03j]]"
512.8188008065691j,"[[ 0.79008062-4.06141413e-03j -0.37991569-4.93901670e-08j]
 [-0.37971921-4.93902072e-08j  3.20991929-4.06172639e-03j]]"
513.1883999422856j,"[[ 0.79010466-4.12661808e-03j -0.37991814-7.11457485e-08j]
 [-0.37972167-7.11456824e-08j  3.20989553-4.12715562e-03j]]"
513.557999078002j,"[[ 0.79009632-4.07258302e-03j -0.37991528-8.29689179e-08j]
 [-0.3797188 -8.29687245e-08j  3.20990418-4.07321027e-03j]]"
513.9275982137185j,"[[ 0.79005954-3.89496001e-03j -0.37995211-7.74070645e-08j]
 [-0.37975563-7.74067346e-08j  3.2099413 -3.89544151e-03j]]"
514.2971973494349j,"[[ 0.79003814-3.71984828e-03j -0.379992  -7.30718701e-08j]
 [-0.37979553-7.30714777e-08j  3.20996287-3.72004987e-03j]]"
514.6667964851514j,"[[ 0.79001596-3.69355057e-03j -0.3799945 -4.00354291e-08j]
 [-0.37979802-4.00349804e-08j  3.20998521-3.69346964e-03j]]"
515.0363956208679j,"[[ 0.79003555-3.67176482e-03j -0.37999431-1.65334945e-08j]
 [-0.37979784-1.65330564e-08j  3.20996559-3.67139837e-03j]]"
515.4059947565843j,"[[ 0.79009711-3.67049450e-03j -0.3799916 -2.79189402e-08j]
 [-0.37979512-2.79185074e-08j  3.20990401-3.66989460e-03j]]"
515.7755938923008j,"[[ 0.79012229-3.71665439e-03j -0.38000242-1.71640819e-08j]
 [-0.37980594-1.71636889e-08j  3.20987873-3.71580968e-03j]]"
516.1451930280173j,"[[ 0.79022609-3.83019867e-03j -0.38000909+9.56077612e-09j]
 [-0.37981261+9.56105371e-09j  3.20977463-3.82921226e-03j]]"
516.5147921637335j,"[[ 0.79029344-3.87468443e-03j -0.38003622+2.54043432e-08j]
 [-0.37983974+2.54044613e-08j  3.2097069 -3.87368936e-03j]]"
516.88439129945j,"[[ 0.79029699-4.08135287e-03j -0.3800244 +4.08226989e-08j]
 [-0.37982793+4.08227120e-08j  3.20970308-4.08036642e-03j]]"
517.2539904351665j,"[[ 0.79024633-4.22799921e-03j -0.38001649+6.36588193e-08j]
 [-0.37982002+6.36587055e-08j  3.20975341-4.22721628e-03j]]"
517.6235895708829j,"[[ 0.79017316-4.25597870e-03j -0.38003309+7.55742646e-08j]
 [-0.37983662+7.55740957e-08j  3.20982644-4.25548448e-03j]]"
517.9931887065994j,"[[ 0.79011714-4.27582087e-03j -0.38002857+4.17816030e-08j]
 [-0.37983209+4.17813675e-08j  3.20988228-4.27561028e-03j]]"
518.3627878423158j,"[[ 0.79018653-4.32828342e-03j -0.37996486+2.38437836e-08j]
 [-0.37976838+2.38435681e-08j  3.20981295-4.32829066e-03j]]"
518.7323869780323j,"[[ 0.79023846-4.26877050e-03j -0.37989964+5.34217609e-08j]
 [-0.37970316+5.34215855e-08j  3.20976114-4.26894740e-03j]]"
519.1019861137488j,"[[ 0.79020551-4.30990812e-03j -0.3799244 +3.60248579e-08j]
 [-0.37972793+3.60247328e-08j  3.20979423-4.31013306e-03j]]"
519.4715852494652j,"[[ 0.79016289-4.35127270e-03j -0.37991595+5.45278959e-09j]
 [-0.37971947+5.45274521e-09j  3.20983706-4.35150889e-03j]]"
519.8411843851817j,"[[ 0.7901961 -4.39751666e-03j -0.37989371+9.13721478e-09j]
 [-0.37969724+9.13722491e-09j  3.20980399-4.39774467e-03j]]"
520.2107835208981j,"[[ 0.79026401-4.37530052e-03j -0.37990654+3.98785494e-09j]
 [-0.37971006+3.98789168e-09j  3.20973614-4.37555097e-03j]]"
520.5803826566145j,"[[ 0.79025302-4.42870015e-03j -0.37988838-2.10442381e-08j]
 [-0.3796919 -2.10441355e-08j  3.20974731-4.42879389e-03j]]"
520.949981792331j,"[[ 0.79037803-4.39389747e-03j -0.37988637-5.44197071e-08j]
 [-0.37968989-5.44196080e-08j  3.20962228-4.39368041e-03j]]"
521.3195809280475j,"[[ 0.79038201-4.41706687e-03j -0.37988174-3.86938667e-08j]
 [-0.37968527-3.86937724e-08j  3.2096183 -4.41658310e-03j]]"
521.6891800637638j,"[[ 0.79033484-4.40916790e-03j -0.37984337-2.26300830e-08j]
 [-0.3796469 -2.26300683e-08j  3.20966526-4.40857792e-03j]]"
522.0587791994803j,"[[ 0.79025552-4.41619365e-03j -0.37979694-4.01446810e-08j]
 [-0.37960047-4.01447320e-08j  3.2097444 -4.41564945e-03j]]"
522.4283783351968j,"[[ 0.79023843-4.34139722e-03j -0.37972234+1.37024058e-08j]
 [-0.37952587+1.37023297e-08j  3.20976142-4.34102701e-03j]]"
522.7979774709132j,"[[ 0.79020584-4.25275016e-03j -0.37969864+4.73392809e-08j]
 [-0.37950216+4.73391495e-08j  3.20979385-4.25246421e-03j]]"
523.1675766066297j,"[[ 0.79014113-4.19978883e-03j -0.37973361+2.55806331e-08j]
 [-0.37953713+2.55804963e-08j  3.20985855-4.19965302e-03j]]"
523.5371757423461j,"[[ 0.79013158-4.22077692e-03j -0.37976391+2.38298440e-08j]
 [-0.37956744+2.38297356e-08j  3.20986817-4.22082054e-03j]]"
523.9067748780626j,"[[ 0.79009805-4.19438720e-03j -0.37977904+3.21900496e-08j]
 [-0.37958257+3.21899646e-08j  3.20990176-4.19462695e-03j]]"
524.276374013779j,"[[ 0.79004972-4.14934836e-03j -0.37981329+2.65548523e-08j]
 [-0.37961682+2.65547855e-08j  3.20995015-4.14978310e-03j]]"
524.6459731494954j,"[[ 0.78994113-4.09733042e-03j -0.37986741+2.16174855e-08j]
 [-0.37967093+2.16175074e-08j  3.21005898-4.09785099e-03j]]"
525.0155722852119j,"[[ 0.78994895-4.15691845e-03j -0.37988463+3.25326690e-08j]
 [-0.37968816+3.25328189e-08j  3.2100515 -4.15740037e-03j]]"
525.3851714209284j,"[[ 0.79010137-4.19234102e-03j -0.37985572+1.92442704e-08j]
 [-0.37965924+1.92445017e-08j  3.20989932-4.19270944e-03j]]"
525.7547705566448j,"[[ 0.79014704-4.23608735e-03j -0.37986941-2.33459705e-08j]
 [-0.37967293-2.33456938e-08j  3.20985376-4.23613061e-03j]]"
526.1243696923613j,"[[ 0.79005572-4.25290883e-03j -0.37984397-3.55250627e-08j]
 [-0.37964749-3.55247831e-08j  3.20994509-4.25271356e-03j]]"
526.4939688280778j,"[[ 0.78998724-4.14160544e-03j -0.37982769-3.05533191e-08j]
 [-0.37963122-3.05530825e-08j  3.21001345-4.14122958e-03j]]"
526.8635679637941j,"[[ 0.78993252-4.09319845e-03j -0.37986321-3.20193005e-08j]
 [-0.37966673-3.20191437e-08j  3.21006799-4.09271546e-03j]]"
527.2331670995106j,"[[ 0.78987452-4.08223479e-03j -0.37985572-1.14867622e-08j]
 [-0.37965924-1.14866920e-08j  3.21012577-4.08164236e-03j]]"
527.602766235227j,"[[ 0.78986526-4.03489221e-03j -0.37990131+9.34701732e-09j]
 [-0.37970484+9.34699578e-09j  3.2101348 -4.03431569e-03j]]"
527.9723653709434j,"[[ 0.78980726-4.09447882e-03j -0.37994035+2.87680140e-08j]
 [-0.37974388+2.87678824e-08j  3.2101925 -4.09406002e-03j]]"
528.3419645066599j,"[[ 0.78976213-4.04552598e-03j -0.37997578+3.31906945e-08j]
 [-0.37977931+3.31904551e-08j  3.21023732-4.04533466e-03j]]"
528.7115636423763j,"[[ 0.78984637-4.13149358e-03j -0.37999553+4.20488523e-08j]
 [-0.37979905+4.20485661e-08j  3.21015294-4.13159425e-03j]]"
529.0811627780928j,"[[ 0.79001566-4.32302545e-03j -0.3799022 +4.69219024e-08j]
 [-0.37970573+4.69216389e-08j  3.2099837 -4.32340483e-03j]]"
529.4507619138093j,"[[ 0.790161  -4.37730854e-03j -0.37983769+3.42669547e-08j]
 [-0.37964122+3.42667577e-08j  3.20983854-4.37790315e-03j]]"
529.8203610495257j,"[[ 0.79010373-4.38955183e-03j -0.37980742+2.10184207e-09j]
 [-0.37961094+2.10176992e-09j  3.20989612-4.39034757e-03j]]"
530.1899601852422j,"[[ 0.79005917-4.34829794e-03j -0.3797493 -8.01184954e-09j]
 [-0.37955283-8.01180268e-09j  3.209941  -4.34912815e-03j]]"
530.5595593209587j,"[[ 0.79005311-4.30047920e-03j -0.37976417-8.79826656e-09j]
 [-0.3795677 -8.79810183e-09j  3.20994736-4.30127293e-03j]]"
530.929158456675j,"[[ 0.78997262-4.30078141e-03j -0.37977033+1.72682024e-08j]
 [-0.37957386+1.72684402e-08j  3.21002806-4.30143718e-03j]]"
531.2987575923916j,"[[ 0.78975892-4.27052693e-03j -0.37979261+2.96938004e-08j]
 [-0.37959614+2.96940743e-08j  3.21024184-4.27093808e-03j]]"
531.6683567281079j,"[[ 0.78970578-4.23839644e-03j -0.37983039+9.78156525e-09j]
 [-0.37963391+9.78185410e-09j  3.21029503-4.23849845e-03j]]"
532.0379558638243j,"[[ 0.78962483-4.08938889e-03j -0.3798115 +1.91838283e-08j]
 [-0.37961502+1.91840828e-08j  3.21037588-4.08912235e-03j]]"
532.4075549995408j,"[[ 0.78965151-3.90038821e-03j -0.37979661+1.87442067e-08j]
 [-0.37960014+1.87443215e-08j  3.21034881-3.89982429e-03j]]"
532.7771541352572j,"[[ 0.78969745-3.76014946e-03j -0.37981995-3.96030814e-08j]
 [-0.37962348-3.96030850e-08j  3.21030254-3.75941116e-03j]]"
533.1467532709737j,"[[ 0.78973469-3.64765627e-03j -0.37985662-7.53498272e-08j]
 [-0.37966014-7.53499153e-08j  3.21026508-3.64687156e-03j]]"
533.5163524066902j,"[[ 0.78979657-3.73572299e-03j -0.37989337-8.15234019e-08j]
 [-0.37969689-8.15235294e-08j  3.21020307-3.73511577e-03j]]"
533.8859515424066j,"[[ 0.78991899-3.86020339e-03j -0.37990694-6.57182081e-08j]
 [-0.37971047-6.57183773e-08j  3.21008053-3.85986706e-03j]]"
534.2555506781231j,"[[ 0.78997514-3.90663375e-03j -0.37986603-7.97573260e-08j]
 [-0.37966955-7.97575533e-08j  3.21002422-3.90658329e-03j]]"
534.6251498138396j,"[[ 0.79001653-3.90884116e-03j -0.37981899-9.58410994e-08j]
 [-0.37962252-9.58412978e-08j  3.20998292-3.90908816e-03j]]"
534.994748949556j,"[[ 0.79001053-3.97799356e-03j -0.37982751-5.27098895e-08j]
 [-0.37963104-5.27100128e-08j  3.20998913-3.97846475e-03j]]"
535.3643480852725j,"[[ 0.79006578-4.07301887e-03j -0.37984536-3.02737794e-08j]
 [-0.37964889-3.02738542e-08j  3.20993402-4.07364629e-03j]]"
535.7339472209887j,"[[ 0.79010962-4.11560415e-03j -0.3798625 -5.01705025e-08j]
 [-0.37966602-5.01704624e-08j  3.20989049-4.11633496e-03j]]"
536.1035463567052j,"[[ 0.79018939-4.13856912e-03j -0.37982549-3.88953142e-08j]
 [-0.37962902-3.88951246e-08j  3.20981115-4.13926087e-03j]]"
536.4731454924217j,"[[ 0.79017488-4.11885925e-03j -0.37983177-8.75537784e-09j]
 [-0.37963529-8.75503164e-09j  3.20982607-4.11941065e-03j]]"
536.8427446281381j,"[[ 0.79014803-4.12774980e-03j -0.37985768+4.45454376e-08j]
 [-0.3796612 +4.45458764e-08j  3.20985319-4.12808030e-03j]]"
537.2123437638546j,"[[ 0.79015196-4.10952335e-03j -0.37987672+5.35370783e-08j]
 [-0.37968025+5.35375385e-08j  3.20984932-4.10945744e-03j]]"
537.5819428995711j,"[[ 0.79011908-4.10380750e-03j -0.37992796+8.30808015e-09j]
 [-0.37973149+8.30851983e-09j  3.20988213-4.10341385e-03j]]"
537.9515420352875j,"[[ 0.79007212-4.16362579e-03j -0.37997286-4.90257890e-09j]
 [-0.37977639-4.90216181e-09j  3.20992901-4.16304253e-03j]]"
538.321141171004j,"[[ 0.79010161-4.21729905e-03j -0.37997346+1.15769055e-08j]
 [-0.37977698+1.15772377e-08j  3.20989927-4.21654993e-03j]]"
538.6907403067205j,"[[ 0.79001097-4.23628880e-03j -0.3799795 +1.84627373e-08j]
 [-0.37978303+1.84629563e-08j  3.20998959-4.23543377e-03j]]"
539.0603394424369j,"[[ 0.78979122-4.15284918e-03j -0.3799796 +1.60502277e-08j]
 [-0.37978313+1.60503262e-08j  3.21020901-4.15189635e-03j]]"
539.4299385781533j,"[[ 0.78962163-4.04045480e-03j -0.3799504 +1.78681884e-08j]
 [-0.37975393+1.78681785e-08j  3.21037832-4.03947176e-03j]]"
539.7995377138697j,"[[ 0.78955342-3.84492122e-03j -0.37997265+2.76677815e-08j]
 [-0.37977617+2.76676886e-08j  3.21044631-3.84415422e-03j]]"
540.1691368495862j,"[[ 0.78954561-3.81124331e-03j -0.37998142+4.95715628e-08j]
 [-0.37978495+4.95714281e-08j  3.210454  -3.81078618e-03j]]"
540.5387359853027j,"[[ 0.7896451 -3.83714518e-03j -0.37997567+5.03220595e-08j]
 [-0.37977919+5.03219205e-08j  3.2103545 -3.83703380e-03j]]"
540.908335121019j,"[[ 0.78971975-3.88515369e-03j -0.37997098+1.79244916e-08j]
 [-0.37977451+1.79244043e-08j  3.21028   -3.88522301e-03j]]"
541.2779342567355j,"[[ 0.78970334-3.83667785e-03j -0.37995922+1.04058524e-08j]
 [-0.37976275+1.04058631e-08j  3.21029667-3.83689527e-03j]]"
541.647533392452j,"[[ 0.78969303-3.82598208e-03j -0.37993924+5.11186356e-08j]
 [-0.37974276+5.11187511e-08j  3.21030726-3.82611788e-03j]]"
542.0171325281684j,"[[ 0.78966087-3.72926572e-03j -0.38001718+9.52466361e-08j]
 [-0.3798207 +9.52467814e-08j  3.21033948-3.72925599e-03j]]"
542.3867316638849j,"[[ 0.78962813-3.78013716e-03j -0.38008138+8.47818853e-08j]
 [-0.3798849 +8.47820294e-08j  3.21037221-3.78001435e-03j]]"
542.7563307996014j,"[[ 0.78974179-3.73913838e-03j -0.3800489 +7.46693331e-08j]
 [-0.37985242+7.46694942e-08j  3.2102586 -3.73896711e-03j]]"
543.1259299353178j,"[[ 0.78968915-3.67341685e-03j -0.38004101+6.87983253e-08j]
 [-0.37984454+6.87984457e-08j  3.21031115-3.67305927e-03j]]"
