iw_n,Sigma_iw_n
1041.3455648810873j,"[[1.19848364e-03+2.96092015e-04j 4.30481853e-04-4.05716531e-10j]
 [2.01700534e-04-4.05662822e-10j 3.99880127e+00+2.96154781e-04j]]"
1041.7151640168038j,"[[1.20749311e-03+2.95156806e-04j 4.60086215e-04+1.48579798e-09j]
 [2.31304898e-04+1.48585292e-09j 3.99879226e+00+2.95212377e-04j]]"
1042.08476315252j,"[[1.19389156e-03+3.11892608e-04j 4.93324366e-04+1.24950146e-09j]
 [2.64543058e-04+1.24955159e-09j 3.99880588e+00+3.11942335e-04j]]"
1042.4543622882366j,"[[1.19170694e-03+3.16639573e-04j 4.94956480e-04-1.62185766e-09j]
 [2.66175177e-04-1.62180525e-09j 3.99880805e+00+3.16679220e-04j]]"
1042.823961423953j,"[[1.21686746e-03+3.26445728e-04j 4.71420581e-04+1.28754459e-09j]
 [2.42639286e-04+1.28759515e-09j 3.99878290e+00+3.26489725e-04j]]"
1043.1935605596695j,"[[1.21378720e-03+2.73341222e-04j 4.48172292e-04-2.45451910e-09j]
 [2.19390976e-04-2.45446866e-09j 3.99878598e+00+2.73360665e-04j]]"
1043.563159695386j,"[[1.17794227e-03+3.03977859e-04j 4.22901764e-04+2.18141383e-09j]
 [1.94120463e-04+2.18146173e-09j 3.99882184e+00+3.04004495e-04j]]"
1043.9327588311023j,"[[1.20403707e-03+3.41911836e-04j 3.56699096e-04-8.31188430e-10j]
 [1.27917815e-04-8.31142604e-10j 3.99879575e+00+3.41929552e-04j]]"
1044.3023579668188j,"[[1.21192507e-03+3.28856846e-04j 2.92569982e-04+7.49944222e-10j]
 [6.37886975e-05+7.49991630e-10j 3.99878786e+00+3.28869482e-04j]]"
1044.6719571025353j,"[[1.23508439e-03+3.18150573e-04j 2.64129661e-04+6.40180591e-10j]
 [3.53483746e-05+6.40219701e-10j 3.99876474e+00+3.18165248e-04j]]"
1045.0415562382518j,"[[1.23454723e-03+2.96867244e-04j 2.56086375e-04-1.26678768e-09j]
 [2.73050822e-05-1.26674656e-09j 3.99876526e+00+2.96894930e-04j]]"
1045.4111553739683j,"[[1.24711744e-03+3.30166651e-04j 2.60088912e-04+1.31363437e-09j]
 [3.13076358e-05+1.31367611e-09j 3.99875269e+00+3.30212470e-04j]]"
1045.7807545096848j,"[[1.32730898e-03+2.94539549e-04j 2.63466502e-04-2.72089475e-09j]
 [3.46852133e-05-2.72084996e-09j 3.99867249e+00+2.94567040e-04j]]"
1046.150353645401j,"[[1.32683591e-03+2.05788956e-04j 2.70645444e-04+1.67764779e-09j]
 [4.18641189e-05+1.67769182e-09j 3.99867296e+00+2.05823630e-04j]]"
1046.5199527811176j,"[[1.32471693e-03+1.50307693e-04j 3.06658805e-04-8.77538569e-10j]
 [7.78774585e-05-8.77496236e-10j 3.99867509e+00+1.50340743e-04j]]"
1046.889551916834j,"[[1.26856492e-03+1.01259940e-04j 3.08568803e-04+1.79841031e-09j]
 [7.97874374e-05+1.79845997e-09j 3.99873121e+00+1.01293113e-04j]]"
1047.2591510525506j,"[[1.22002007e-03+1.09847931e-04j 2.29051731e-04+4.88312486e-10j]
 [2.70371741e-07+4.88359541e-10j 3.99877976e+00+1.09856595e-04j]]"
1047.628750188267j,"[[ 1.19409863e-03+9.92023204e-05j  1.77225995e-04-1.71560872e-09j]
 [-5.15553668e-05-1.71556213e-09j  3.99880569e+00+9.91899617e-05j]]"
1047.9983493239833j,"[[ 1.13716669e-03+1.04861912e-04j  1.79534497e-04+6.66846642e-10j]
 [-4.92468596e-05+6.66888183e-10j  3.99886264e+00+1.04836276e-04j]]"
1048.3679484596996j,"[[ 1.16597679e-03+1.51728707e-04j  2.07427075e-04-2.76129297e-09j]
 [-2.13542589e-05-2.76126277e-09j  3.99883389e+00+1.51693900e-04j]]"
1048.7375475954161j,"[[ 1.17188561e-03+1.24979123e-04j  2.24056141e-04+2.32488551e-09j]
 [-4.72520227e-06+2.32491012e-09j  3.99882800e+00+1.25000547e-04j]]"
1049.1071467311326j,"[[ 1.15200210e-03+1.12736514e-04j  2.17013470e-04-1.10978039e-09j]
 [-1.17678758e-05-1.10975635e-09j  3.99884789e+00+1.12796766e-04j]]"
1049.4767458668491j,"[[1.18951897e-03+8.73293773e-05j 2.29575356e-04+1.09959920e-09j]
 [7.94002073e-07+1.09963147e-09j 3.99881033e+00+8.74173145e-05j]]"
1049.8463450025656j,"[[1.15345730e-03+3.11785473e-05j 2.70463856e-04-3.04699824e-10j]
 [4.16824796e-05-3.04669049e-10j 3.99884640e+00+3.12868025e-05j]]"
1050.2159441382819j,"[[1.12634825e-03+1.49633859e-05j 2.89890839e-04-1.45148592e-09j]
 [6.11094584e-05-1.45144492e-09j 3.99887346e+00+1.50960639e-05j]]"
1050.5855432739984j,"[[1.07781413e-03-2.89233774e-05j 2.72614757e-04+9.05970803e-10j]
 [4.38333598e-05+9.06018567e-10j 3.99892197e+00-2.87785056e-05j]]"
1050.9551424097149j,"[[ 9.84506261e-04-1.57901904e-05j  2.19798863e-04-2.38611414e-09j]
 [-8.98252586e-06-2.38605825e-09j  3.99901524e+00-1.56530807e-05j]]"
1051.3247415454314j,"[[ 9.71419072e-04-9.43707096e-06j  2.04039200e-04+2.56053472e-09j]
 [-2.47421841e-05+2.56060078e-09j  3.99902828e+00-9.30218130e-06j]]"
1051.6943406811479j,"[[ 8.98120029e-04+1.08067225e-05j  1.96405202e-04-8.88555020e-10j]
 [-3.23761702e-05-8.88483734e-10j  3.99910155e+00+1.09109749e-05j]]"
1052.0639398168641j,"[[ 8.84481718e-04+9.38472133e-05j  1.99228640e-04+1.98289308e-09j]
 [-2.95526945e-05+1.98297474e-09j  3.99911514e+00+9.39218853e-05j]]"
1052.4335389525806j,"[[ 9.33793859e-04+1.03849320e-04j  1.69146826e-04-5.14445169e-10j]
 [-5.96345006e-05-5.14365054e-10j  3.99906584e+00+1.03872482e-04j]]"
1052.8031380882971j,"[[ 9.29531546e-04+9.86149760e-05j  1.76155471e-04-1.80785144e-09j]
 [-5.26258555e-05-1.80776931e-09j  3.99907009e+00+9.86019375e-05j]]"
1053.1727372240136j,"[[ 9.63195535e-04+1.16456305e-04j  1.55078866e-04+1.05857079e-09j]
 [-7.37024502e-05+1.05864839e-09j  3.99903645e+00+1.16421683e-04j]]"
1053.5423363597301j,"[[ 9.61366376e-04+7.87124363e-05j  1.14496730e-04-1.78814029e-09j]
 [-1.14284601e-04-1.78806209e-09j  3.99903827e+00+7.86461953e-05j]]"
1053.9119354954466j,"[[ 9.07862770e-04+5.28169523e-05j  1.36071909e-04+3.05550687e-09j]
 [-9.27094301e-05+3.05558086e-09j  3.99909180e+00+5.27353038e-05j]]"
1054.281534631163j,"[[ 8.93660730e-04+3.78829211e-05j  1.36449043e-04-1.24924021e-09j]
 [-9.23323004e-05-1.24917240e-09j  3.99910603e+00+3.77888316e-05j]]"
1054.6511337668794j,"[[ 8.56067967e-04+3.17774486e-05j  1.36299411e-04+1.05000352e-09j]
 [-9.24819322e-05+1.05007424e-09j  3.99914361e+00+3.16930186e-05j]]"
1055.020732902596j,"[[ 8.49042307e-04+4.12734878e-05j  1.55743980e-04-7.86648125e-10j]
 [-7.30373566e-05-7.86578800e-10j  3.99915064e+00+4.11692272e-05j]]"
1055.3903320383124j,"[[ 8.17846277e-04+2.22304513e-05j  1.75229462e-04-8.93665916e-10j]
 [-5.35518806e-05-8.93594502e-10j  3.99918183e+00+2.20956440e-05j]]"
1055.7599311740287j,"[[ 7.58368000e-04+5.07128439e-05j  2.11254620e-04+1.25133592e-09j]
 [-1.75267083e-05+1.25139989e-09j  3.99924134e+00+5.05674409e-05j]]"
1056.129530309745j,"[[ 7.44674370e-04+6.05023251e-05j  2.25888066e-04-1.76574444e-09j]
 [-2.89325464e-06-1.76568273e-09j  3.99925504e+00+6.03449128e-05j]]"
1056.4991294454614j,"[[7.15003039e-04+1.05488393e-04j 2.61186055e-04+2.67319108e-09j]
 [3.24047559e-05+2.67324979e-09j 3.99928473e+00+1.05340666e-04j]]"
1056.868728581178j,"[[7.12137550e-04+1.37540075e-04j 3.29052869e-04-1.37818650e-09j]
 [1.00271587e-04-1.37813074e-09j 3.99928761e+00+1.37378704e-04j]]"
1057.2383277168944j,"[[7.15090468e-04+1.08578285e-04j 3.88856360e-04+1.89469942e-09j]
 [1.60075067e-04+1.89475506e-09j 3.99928465e+00+1.08431691e-04j]]"
1057.607926852611j,"[[6.54108082e-04+1.07771180e-04j 4.39250792e-04-9.04568604e-10j]
 [2.10469502e-04-9.04513130e-10j 3.99934564e+00+1.07625753e-04j]]"
1057.9775259883274j,"[[6.16021335e-04+1.37500984e-04j 4.86709995e-04-1.37860793e-09j]
 [2.57928720e-04-1.37854625e-09j 3.99938369e+00+1.37338267e-04j]]"
1058.3471251240437j,"[[5.81549023e-04+1.68498149e-04j 5.33276963e-04+7.20586287e-10j]
 [3.04495703e-04+7.20643493e-10j 3.99941819e+00+1.68311615e-04j]]"
1058.7167242597602j,"[[5.34367923e-04+2.18066056e-04j 5.61366231e-04-1.58555978e-09j]
 [3.32584995e-04-1.58550290e-09j 3.99946537e+00+2.17856888e-04j]]"
1059.0863233954767j,"[[5.25982197e-04+2.36307208e-04j 5.49701213e-04+3.00257606e-09j]
 [3.20919988e-04+3.00262791e-09j 3.99947378e+00+2.36088275e-04j]]"
1059.4559225311932j,"[[4.72675133e-04+2.58445742e-04j 5.45788311e-04-1.57929545e-09j]
 [3.17007097e-04-1.57925013e-09j 3.99952712e+00+2.58212603e-04j]]"
1059.8255216669097j,"[[4.22302636e-04+3.44310009e-04j 5.56374214e-04+1.09114937e-09j]
 [3.27593040e-04+1.09119160e-09j 3.99957750e+00+3.44093157e-04j]]"
1060.195120802626j,"[[4.27699709e-04+4.42659343e-04j 5.67394261e-04-1.49148647e-09j]
 [3.38613132e-04-1.49144903e-09j 3.99957213e+00+4.42452351e-04j]]"
1060.5647199383425j,"[[4.55797821e-04+5.14908167e-04j 5.67895179e-04-7.47686055e-10j]
 [3.39114083e-04-7.47644898e-10j 3.99954401e+00+5.14718659e-04j]]"
1060.934319074059j,"[[5.04979921e-04+5.62824555e-04j 5.69568857e-04+8.95690859e-10j]
 [3.40787785e-04+8.95732733e-10j 3.99949483e+00+5.62640378e-04j]]"
1061.3039182097755j,"[[5.40878795e-04+6.03669482e-04j 5.78948584e-04-1.39707960e-09j]
 [3.50167531e-04-1.39703155e-09j 3.99945890e+00+6.03467617e-04j]]"
1061.673517345492j,"[[5.98135258e-04+6.75332486e-04j 5.72894017e-04+2.76000418e-09j]
 [3.44112998e-04+2.76005401e-09j 3.99940163e+00+6.75102755e-04j]]"
1062.0431164812085j,"[[6.94181032e-04+6.68517844e-04j 5.85297672e-04-1.69493074e-09j]
 [3.56516653e-04-1.69488764e-09j 3.99930562e+00+6.68243403e-04j]]"
1062.4127156169247j,"[[7.41259750e-04+6.44933195e-04j 6.05392978e-04+1.38658018e-09j]
 [3.76611951e-04+1.38661886e-09j 3.99925856e+00+6.44657065e-04j]]"
1062.7823147526412j,"[[7.72762542e-04+6.08731844e-04j 6.48889671e-04-1.90931132e-09j]
 [4.20108631e-04-1.90928152e-09j 3.99922710e+00+6.08447329e-04j]]"
1063.1519138883577j,"[[7.37235930e-04+5.77253786e-04j 6.75387131e-04-1.09132802e-09j]
 [4.46606079e-04-1.09130040e-09j 3.99926264e+00+5.76978360e-04j]]"
1063.521513024074j,"[[6.68844877e-04+5.96492578e-04j 6.95217544e-04+8.35691304e-10j]
 [4.66436503e-04+8.35712203e-10j 3.99933106e+00+5.96234330e-04j]]"
1063.8911121597905j,"[[6.39534389e-04+6.31812073e-04j 6.78315783e-04-7.48240276e-10j]
 [4.49534759e-04-7.48217077e-10j 3.99936036e+00+6.31570394e-04j]]"
1064.2607112955068j,"[[6.23790233e-04+6.99845076e-04j 6.76431626e-04+2.94756915e-09j]
 [4.47650634e-04+2.94759545e-09j 3.99937609e+00+6.99614106e-04j]]"
1064.6303104312233j,"[[6.71739415e-04+7.77755186e-04j 6.43424896e-04-2.02985842e-09j]
 [4.14643940e-04-2.02983050e-09j 3.99932813e+00+7.77489676e-04j]]"
1064.9999095669398j,"[[7.36494931e-04+8.18343132e-04j 6.16822472e-04+8.32374810e-10j]
 [3.88041537e-04+8.32398949e-10j 3.99926339e+00+8.18063020e-04j]]"
1065.3695087026563j,"[[7.61698130e-04+8.45751231e-04j 6.49366164e-04-1.97658209e-09j]
 [4.20585242e-04-1.97656649e-09j 3.99923823e+00+8.45471033e-04j]]"
1065.7391078383728j,"[[8.23757792e-04+8.79168878e-04j 6.83844015e-04+3.26436316e-10j]
 [4.55063110e-04+3.26453572e-10j 3.99917616e+00+8.78908343e-04j]]"
1066.1087069740893j,"[[8.59227169e-04+8.92946373e-04j 6.84627515e-04+1.25108145e-09j]
 [4.55846619e-04+1.25109775e-09j 3.99914070e+00+8.92689070e-04j]]"
1066.4783061098055j,"[[9.01234740e-04+9.23154894e-04j 6.41721195e-04-7.99824705e-10j]
 [4.12940314e-04-7.99805403e-10j 3.99909868e+00+9.22879060e-04j]]"
1066.847905245522j,"[[9.58324048e-04+9.01229456e-04j 6.06663191e-04+2.37478047e-09j]
 [3.77882303e-04+2.37479901e-09j 3.99904159e+00+9.00953095e-04j]]"
1067.2175043812385j,"[[9.67629510e-04+8.80863316e-04j 5.73703935e-04-2.19009763e-09j]
 [3.44923040e-04-2.19007879e-09j 3.99903228e+00+8.80541702e-04j]]"
1067.587103516955j,"[[1.00762166e-03+9.02305903e-04j 5.40874081e-04+1.59097301e-09j]
 [3.12093198e-04+1.59098507e-09j 3.99899232e+00+9.01967743e-04j]]"
1067.9567026526715j,"[[1.06139734e-03+9.28975358e-04j 5.21584128e-04-1.84148370e-09j]
 [2.92803259e-04-1.84147962e-09j 3.99893859e+00+9.28615628e-04j]]"
1068.3263017883878j,"[[1.10877037e-03+9.45733902e-04j 4.73227636e-04+8.85675008e-11j]
 [2.44446776e-04+8.85655593e-11j 3.99889124e+00+9.45374745e-04j]]"
1068.6959009241043j,"[[1.20147475e-03+9.78043437e-04j 4.43097425e-04+7.38083185e-10j]
 [2.14316582e-04+7.38074575e-10j 3.99879857e+00+9.77691331e-04j]]"
1069.0655000598208j,"[[1.30868434e-03+9.31538758e-04j 4.15652725e-04-4.98127097e-10j]
 [1.86871864e-04-4.98138552e-10j 3.99869137e+00+9.31159864e-04j]]"
1069.4350991955373j,"[[1.38590587e-03+8.80916645e-04j 4.17480425e-04+2.53411674e-09j]
 [1.88699545e-04+2.53409130e-09j 3.99861421e+00+8.80534235e-04j]]"
1069.8046983312538j,"[[1.45139176e-03+8.03942805e-04j 4.39563705e-04-2.28147888e-09j]
 [2.10782795e-04-2.28152028e-09j 3.99854880e+00+8.03576433e-04j]]"
1070.1742974669703j,"[[1.44908631e-03+7.07390040e-04j 4.72655446e-04+1.29086197e-09j]
 [2.43874497e-04+1.29081486e-09j 3.99855114e+00+7.07097612e-04j]]"
1070.5438966026866j,"[[1.44306352e-03+6.48323553e-04j 5.37125244e-04-2.12193643e-09j]
 [3.08344272e-04-2.12198473e-09j 3.99855716e+00+6.48062100e-04j]]"
1070.913495738403j,"[[1.42928741e-03+5.78914834e-04j 5.26187647e-04+9.90998811e-10j]
 [2.97406647e-04+9.90953452e-10j 3.99857093e+00+5.78667106e-04j]]"
1071.2830948741193j,"[[1.36920486e-03+5.55159546e-04j 4.96134292e-04+1.03723139e-09j]
 [2.67353285e-04+1.03717677e-09j 3.99863105e+00+5.54914492e-04j]]"
1071.6526940098358j,"[[1.37245124e-03+5.70843688e-04j 4.63840999e-04-6.55309940e-10j]
 [2.35060001e-04-6.55373516e-10j 3.99862785e+00+5.70620505e-04j]]"
1072.0222931455523j,"[[1.36630211e-03+5.57345636e-04j 4.34905986e-04+2.12243387e-09j]
 [2.06124984e-04+2.12236130e-09j 3.99863404e+00+5.57204855e-04j]]"
1072.3918922812686j,"[[1.37866672e-03+5.62142941e-04j 4.35773896e-04-2.63170679e-09j]
 [2.06992899e-04-2.63177461e-09j 3.99862165e+00+5.62056005e-04j]]"
1072.761491416985j,"[[1.39551423e-03+5.36886997e-04j 4.61322258e-04+1.48170438e-09j]
 [2.32541253e-04+1.48164222e-09j 3.99860478e+00+5.36839208e-04j]]"
1073.1310905527016j,"[[1.36726210e-03+5.15907408e-04j 4.96176497e-04-2.30732793e-09j]
 [2.67395484e-04-2.30739227e-09j 3.99863304e+00+5.15870461e-04j]]"
1073.500689688418j,"[[1.39837456e-03+5.00440463e-04j 5.26011596e-04+5.25216536e-10j]
 [2.97230580e-04+5.25154075e-10j 3.99860192e+00+5.00462453e-04j]]"
1073.8702888241346j,"[[1.43576348e-03+4.37306273e-04j 5.70479204e-04+7.60226740e-10j]
 [3.41698163e-04+7.60167553e-10j 3.99856451e+00+4.37367899e-04j]]"
1074.239887959851j,"[[1.43703934e-03+3.64447734e-04j 5.96152954e-04-5.34319980e-11j]
 [3.67371884e-04-5.34837420e-11j 3.99856320e+00+3.64534266e-04j]]"
1074.6094870955674j,"[[1.38200799e-03+2.91824892e-04j 6.05309861e-04+2.11605799e-09j]
 [3.76528763e-04+2.11600980e-09j 3.99861822e+00+2.91953206e-04j]]"
1074.9790862312839j,"[[1.25586290e-03+2.99193672e-04j 6.32130452e-04-2.92565930e-09j]
 [4.03349359e-04-2.92569600e-09j 3.99874431e+00+2.99332318e-04j]]"
1075.3486853670004j,"[[1.22238581e-03+3.59098014e-04j 6.41135950e-04+1.14147003e-09j]
 [4.12354885e-04+1.14144120e-09j 3.99877775e+00+3.59243207e-04j]]"
1075.7182845027169j,"[[1.23302775e-03+4.09398782e-04j 5.76405269e-04-2.07982825e-09j]
 [3.47624227e-04-2.07985433e-09j 3.99876709e+00+4.09531071e-04j]]"
1076.0878836384334j,"[[1.24174960e-03+4.28594406e-04j 5.48406338e-04+1.70860331e-09j]
 [3.19625307e-04+1.70858356e-09j 3.99875834e+00+4.28738074e-04j]]"
1076.4574827741496j,"[[1.27299673e-03+4.34165949e-04j 5.56577476e-04+9.42816817e-10j]
 [3.27796450e-04+9.42799092e-10j 3.99872709e+00+4.34309281e-04j]]"
1076.8270819098661j,"[[1.27524233e-03+4.16465872e-04j 5.73379653e-04-7.42277557e-10j]
 [3.44598622e-04-7.42289249e-10j 3.99872481e+00+4.16596403e-04j]]"
1077.1966810455826j,"[[1.27210664e-03+4.01281879e-04j 5.75707287e-04+1.08157441e-09j]
 [3.46926251e-04+1.08156239e-09j 3.99872795e+00+4.01428376e-04j]]"
1077.5662801812991j,"[[1.27483002e-03+4.11843181e-04j 5.40171064e-04-2.97528564e-09j]
 [3.11390035e-04-2.97528948e-09j 3.99872519e+00+4.11980051e-04j]]"
1077.9358793170156j,"[[1.27181943e-03+4.59424924e-04j 4.95229087e-04+1.63300150e-09j]
 [2.66448080e-04+1.63300300e-09j 3.99872817e+00+4.59549836e-04j]]"
1078.3054784527321j,"[[1.32775906e-03+4.58718672e-04j 4.22002491e-04-1.67087391e-09j]
 [1.93221487e-04-1.67087540e-09j 3.99867225e+00+4.58808779e-04j]]"
1078.6750775884484j,"[[1.35821153e-03+4.43043801e-04j 3.51408577e-04+1.47669944e-09j]
 [1.22627568e-04+1.47669856e-09j 3.99864179e+00+4.43136080e-04j]]"
1079.0446767241647j,"[[1.36767850e-03+4.14052450e-04j 3.17351672e-04+4.10300833e-10j]
 [8.85706538e-05+4.10294112e-10j 3.99863235e+00+4.14150238e-04j]]"
1079.4142758598812j,"[[1.37547833e-03+4.13602516e-04j 2.50545681e-04+5.32900453e-11j]
 [2.17646640e-05+5.32879794e-11j 3.99862453e+00+4.13716707e-04j]]"
1079.7838749955977j,"[[ 1.39486230e-03+4.20473005e-04j  1.78247319e-04+1.46831642e-09j]
 [-5.05336921e-05+1.46831590e-09j  3.99860514e+00+4.20588074e-04j]]"
1080.1534741313142j,"[[ 1.42961902e-03+3.91891025e-04j  1.54176735e-04-2.54575502e-09j]
 [-7.46042861e-05-2.54575708e-09j  3.99857039e+00+3.92001283e-04j]]"
1080.5230732670304j,"[[ 1.47620607e-03+3.52747681e-04j  1.32058973e-04+1.70434632e-09j]
 [-9.67220627e-05+1.70434764e-09j  3.99852379e+00+3.52892254e-04j]]"
1080.892672402747j,"[[ 1.46859063e-03+2.87950606e-04j  1.45683853e-04-1.73774162e-09j]
 [-8.30972076e-05-1.73773590e-09j  3.99853138e+00+2.88081439e-04j]]"
1081.2622715384634j,"[[ 1.44404566e-03+2.50356918e-04j  1.21537312e-04+2.34824913e-09j]
 [-1.07243762e-04+2.34825930e-09j  3.99855591e+00+2.50486537e-04j]]"
1081.63187067418j,"[[ 1.44279248e-03+2.40745389e-04j  1.54900116e-04+2.80204132e-10j]
 [-7.38809594e-05+2.80210510e-10j  3.99855718e+00+2.40867102e-04j]]"
1082.0014698098964j,"[[ 1.44317904e-03+1.96759392e-04j  2.26215223e-04-4.56344273e-10j]
 [-2.56586872e-06-4.56332376e-10j  3.99855676e+00+1.96883472e-04j]]"
1082.371068945613j,"[[1.45292553e-03+1.96762868e-04j 2.47147715e-04+7.99228927e-10j]
 [1.83666256e-05+7.99238936e-10j 3.99854703e+00+1.96896661e-04j]]"
1082.7406680813292j,"[[1.44002895e-03+1.59202462e-04j 2.97539525e-04-2.55346384e-09j]
 [6.87584218e-05-2.55344773e-09j 3.99855989e+00+1.59325019e-04j]]"
1083.1102672170457j,"[[1.42417765e-03+1.25626455e-04j 3.12654000e-04+2.00624603e-09j]
 [8.38728851e-05+2.00626286e-09j 3.99857574e+00+1.25740807e-04j]]"
1083.4798663527622j,"[[1.40434633e-03+6.17024225e-05j 3.04219412e-04-1.74594819e-09j]
 [7.54382724e-05-1.74593574e-09j 3.99859559e+00+6.18069573e-05j]]"
1083.8494654884787j,"[[1.35273284e-03+2.52526668e-05j 3.23539737e-04+2.05050885e-09j]
 [9.47585838e-05+2.05052481e-09j 3.99864719e+00+2.53810981e-05j]]"
1084.2190646241952j,"[[1.34112122e-03+1.48551360e-05j 2.81589308e-04-1.06695665e-10j]
 [5.28081527e-05-1.06681379e-10j 3.99865881e+00+1.49753745e-05j]]"
1084.5886637599115j,"[[1.28124101e-03-1.09335638e-05j 2.67313762e-04+1.66686709e-10j]
 [3.85325985e-05+1.66704712e-10j 3.99871867e+00-1.08045383e-05j]]"
1084.958262895628j,"[[1.22553877e-03+9.88949108e-06j 2.67291429e-04+7.83277659e-10j]
 [3.85102757e-05+7.83292967e-10j 3.99877439e+00+1.00263449e-05j]]"
1085.3278620313445j,"[[1.21508711e-03+1.37879222e-05j 2.90922010e-04-2.71532225e-09j]
 [6.21408607e-05-2.71530317e-09j 3.99878482e+00+1.39312699e-05j]]"
1085.697461167061j,"[[1.16942262e-03+2.10213750e-05j 2.91535486e-04+1.66832137e-09j]
 [6.27543421e-05+1.66834335e-09j 3.99883047e+00+2.11822471e-05j]]"
1086.0670603027775j,"[[1.14593643e-03+7.67206666e-06j 3.13471695e-04-1.73381155e-09j]
 [8.46905484e-05-1.73378946e-09j 3.99885396e+00+7.83030032e-06j]]"
1086.4366594384937j,"[[1.06444483e-03-1.29418813e-05j 3.13881379e-04+2.79946822e-09j]
 [8.51002259e-05+2.79949891e-09j 3.99893541e+00-1.27660783e-05j]]"
1086.80625857421j,"[[1.00460641e-03+8.14230764e-05j 3.31463826e-04-3.74411741e-10j]
 [1.02682714e-04-3.74382399e-10j 3.99899525e+00+8.15754136e-05j]]"
1087.1758577099265j,"[[1.01839335e-03+1.49214799e-04j 3.62332635e-04-7.85608090e-10j]
 [1.33551554e-04-7.85578152e-10j 3.99898146e+00+1.49378009e-04j]]"
1087.545456845643j,"[[1.00426253e-03+2.16173936e-04j 3.97714978e-04-3.03437260e-10j]
 [1.68933928e-04-3.03406178e-10j 3.99899559e+00+2.16371583e-04j]]"
1087.9150559813595j,"[[1.04393109e-03+2.76224080e-04j 4.47903393e-04-2.49627565e-09j]
 [2.19122370e-04-2.49623412e-09j 3.99895587e+00+2.76431026e-04j]]"
1088.284655117076j,"[[1.10546192e-03+2.63751343e-04j 4.92826916e-04+2.26937084e-09j]
 [2.64045890e-04+2.26941985e-09j 3.99889430e+00+2.63959357e-04j]]"
1088.6542542527923j,"[[1.14128941e-03+2.63427225e-04j 5.35850310e-04-1.60181850e-09j]
 [3.07069287e-04-1.60176479e-09j 3.99885845e+00+2.63617613e-04j]]"
1089.0238533885088j,"[[1.20326644e-03+2.60761461e-04j 5.68013756e-04+2.29085684e-09j]
 [3.39232734e-04+2.29092192e-09j 3.99879642e+00+2.60948529e-04j]]"
1089.3934525242253j,"[[1.21535812e-03+2.51046080e-04j 5.50026183e-04-1.18627177e-09j]
 [3.21245160e-04-1.18620525e-09j 3.99878432e+00+2.51181569e-04j]]"
1089.7630516599418j,"[[1.25627909e-03+2.33115613e-04j 5.53760195e-04-2.53941025e-10j]
 [3.24979166e-04-2.53872448e-10j 3.99874339e+00+2.33237891e-04j]]"
1090.1326507956583j,"[[1.26214291e-03+1.73732723e-04j 5.53344365e-04+1.72738929e-10j]
 [3.24563313e-04+1.72809136e-10j 3.99873752e+00+1.73845039e-04j]]"
1090.5022499313748j,"[[1.21942645e-03+1.61180067e-04j 5.25079101e-04-2.19334279e-09j]
 [2.96298046e-04-2.19326728e-09j 3.99878021e+00+1.61260695e-04j]]"
1090.871849067091j,"[[1.22502850e-03+1.62136272e-04j 4.73117426e-04+2.16232413e-09j]
 [2.44336374e-04+2.16239874e-09j 3.99877462e+00+1.62200318e-04j]]"
1091.2414482028075j,"[[1.19807896e-03+1.34238803e-04j 4.42378666e-04-1.77678688e-09j]
 [2.13597604e-04-1.77671417e-09j 3.99880157e+00+1.34274574e-04j]]"
1091.611047338524j,"[[1.16957457e-03+1.36512583e-04j 4.16956667e-04+2.59983962e-09j]
 [1.88175608e-04+2.59991318e-09j 3.99883007e+00+1.36557856e-04j]]"
1091.9806464742405j,"[[1.17224409e-03+1.66789044e-04j 4.19148765e-04-1.25763896e-09j]
 [1.90367722e-04-1.25756664e-09j 3.99882741e+00+1.66817004e-04j]]"
1092.350245609957j,"[[1.17505009e-03+2.14101814e-04j 4.02411125e-04-5.07888433e-10j]
 [1.73630103e-04-5.07813522e-10j 3.99882459e+00+2.14135701e-04j]]"
1092.7198447456733j,"[[1.24039974e-03+2.13146601e-04j 3.45759638e-04-1.81026106e-10j]
 [1.16978619e-04-1.80951991e-10j 3.99875925e+00+2.13182972e-04j]]"
1093.0894438813898j,"[[1.26068375e-03+1.86794637e-04j 2.81419694e-04-1.57610202e-09j]
 [5.26386656e-05-1.57602217e-09j 3.99873893e+00+1.86839584e-04j]]"
1093.4590430171063j,"[[1.28386238e-03+2.07203902e-04j 2.33459080e-04+2.81585199e-09j]
 [4.67806258e-06+2.81594114e-09j 3.99871571e+00+2.07254848e-04j]]"
1093.8286421528228j,"[[ 1.35780520e-03+1.72856494e-04j  2.11302660e-04-1.49095809e-09j]
 [-1.74783694e-05-1.49086224e-09j  3.99864174e+00+1.72864893e-04j]]"
1094.198241288539j,"[[ 1.34759160e-03+1.27409327e-04j  1.93248503e-04+2.45074527e-09j]
 [-3.55325433e-05+2.45084647e-09j  3.99865192e+00+1.27396916e-04j]]"
1094.5678404242556j,"[[ 1.36841341e-03+6.91579230e-05j  1.48733705e-04-1.39279595e-09j]
 [-8.00473631e-05-1.39269422e-09j  3.99863110e+00+6.91059110e-05j]]"
