iw_n,Sigma_iw_n
835.4788462870267j,"[[ 0.13583844-6.43547568e-04j -0.00864124+3.61671173e-10j]
 [-0.00891167+3.61700145e-10j  3.86416147-6.43598096e-04j]]"
835.8484454227431j,"[[ 0.13574271-5.75143971e-04j -0.00865045+3.41107650e-09j]
 [-0.00892088+3.41107867e-09j  3.86425728-5.75166129e-04j]]"
836.2180445584596j,"[[ 0.13572858-6.83852931e-04j -0.0086527 +6.13972196e-10j]
 [-0.00892313+6.13994641e-10j  3.86427135-6.83857361e-04j]]"
836.5876436941761j,"[[ 0.13571256-6.20430354e-04j -0.00864514-9.94696935e-10j]
 [-0.00891557-9.94666066e-10j  3.86428734-6.20428613e-04j]]"
836.9572428298925j,"[[ 0.13576262-4.91748901e-04j -0.00865551+2.87585208e-09j]
 [-0.00892594+2.87584347e-09j  3.86423741-4.91752919e-04j]]"
837.326841965609j,"[[ 0.13578845-5.34057360e-04j -0.00864916-8.96558132e-10j]
 [-0.00891959-8.96537455e-10j  3.86421149-5.34080079e-04j]]"
837.6964411013255j,"[[ 0.13572927-4.97752269e-04j -0.00867179+1.04745762e-09j]
 [-0.00894222+1.04748313e-09j  3.86427065-4.97720635e-04j]]"
838.0660402370419j,"[[ 0.13574882-5.21271813e-04j -0.00867309-4.35269434e-09j]
 [-0.00894352-4.35265400e-09j  3.86425105-5.21264612e-04j]]"
838.4356393727584j,"[[ 0.13569745-5.24758923e-04j -0.00867706-3.73815727e-10j]
 [-0.0089475 -3.73792355e-10j  3.86430247-5.24771749e-04j]]"
838.8052385084748j,"[[ 0.13568519-5.49811852e-04j -0.00868383-6.68743608e-09j]
 [-0.00895426-6.68744996e-09j  3.86431485-5.49833246e-04j]]"
839.1748376441911j,"[[ 0.13568548-4.75297171e-04j -0.0087009 -1.76161170e-09j]
 [-0.00897134-1.76160071e-09j  3.86431448-4.75307570e-04j]]"
839.5444367799076j,"[[ 0.13577957-4.74194606e-04j -0.00869311-9.55614823e-09j]
 [-0.00896354-9.55612513e-09j  3.86422036-4.74170029e-04j]]"
839.914035915624j,"[[ 0.13585618-4.72541855e-04j -0.00868776-1.25100466e-09j]
 [-0.00895819-1.25097637e-09j  3.86414373-4.72592177e-04j]]"
840.2836350513405j,"[[ 0.13587378-3.61205587e-04j -0.00869673-1.22416940e-09j]
 [-0.00896716-1.22415453e-09j  3.86412617-3.61284433e-04j]]"
840.653234187057j,"[[ 0.13598261-3.56965093e-04j -0.0086982 +1.98903496e-10j]
 [-0.00896863+1.98914826e-10j  3.86401735-3.56978140e-04j]]"
841.0228333227734j,"[[ 0.13601087-4.07259237e-04j -0.00870931+1.10421058e-09j]
 [-0.00897974+1.10425627e-09j  3.86398899-4.07281361e-04j]]"
841.3924324584899j,"[[ 0.13609902-5.26778137e-04j -0.0086989 -8.30312106e-10j]
 [-0.00896933-8.30265817e-10j  3.86390084-5.26794446e-04j]]"
841.7620315942064j,"[[ 0.13604846-5.40155986e-04j -0.00869842-2.94511547e-09j]
 [-0.00896885-2.94510325e-09j  3.8639515 -5.40241692e-04j]]"
842.1316307299228j,"[[ 0.13599926-6.86682949e-04j -0.00870397+5.78405527e-10j]
 [-0.0089744 +5.78406370e-10j  3.86400073-6.86718103e-04j]]"
842.5012298656393j,"[[ 0.13602027-7.13421145e-04j -0.00871854+6.23677643e-09j]
 [-0.00898897+6.23676765e-09j  3.86397975-7.13406974e-04j]]"
842.8708290013557j,"[[ 0.13601657-6.33779799e-04j -0.00870659+5.42845129e-09j]
 [-0.00897702+5.42845357e-09j  3.86398342-6.33832910e-04j]]"
843.2404281370721j,"[[ 0.13608089-8.12781161e-04j -0.0086919 +3.26921472e-10j]
 [-0.00896233+3.26947025e-10j  3.86391903-8.12771818e-04j]]"
843.6100272727886j,"[[ 0.13606832-8.38166202e-04j -0.00869368-2.78970587e-09j]
 [-0.00896411-2.78965997e-09j  3.86393153-8.38216961e-04j]]"
843.9796264085049j,"[[ 0.13589442-9.19635067e-04j -0.00870945+3.62588710e-09j]
 [-0.00897988+3.62592471e-09j  3.86410546-9.19676308e-04j]]"
844.3492255442214j,"[[ 0.13577419-8.76634085e-04j -0.00871615-1.02083590e-09j]
 [-0.00898658-1.02081318e-09j  3.86422574-8.76679162e-04j]]"
844.7188246799379j,"[[ 0.13566656-8.51152368e-04j -0.0087117 +2.33445204e-09j]
 [-0.00898213+2.33444807e-09j  3.86433345-8.51177785e-04j]]"
845.0884238156543j,"[[ 0.13572559-8.21220552e-04j -0.00870138+4.39127407e-10j]
 [-0.00897181+4.39164619e-10j  3.86427429-8.21263384e-04j]]"
845.4580229513708j,"[[ 0.13564149-8.23318894e-04j -0.0087086 -3.55604630e-10j]
 [-0.00897904-3.55557140e-10j  3.86435836-8.23506794e-04j]]"
845.8276220870873j,"[[ 0.13559391-6.98208020e-04j -0.00870546-3.12001401e-09j]
 [-0.00897589-3.11996415e-09j  3.86440593-6.98294776e-04j]]"
846.1972212228037j,"[[ 0.13562138-6.64893842e-04j -0.00870523+8.80737304e-10j]
 [-0.00897566+8.80766362e-10j  3.86437853-6.65015731e-04j]]"
846.5668203585201j,"[[ 0.13560492-6.14806850e-04j -0.00870502+3.82480973e-09j]
 [-0.00897545+3.82478886e-09j  3.86439515-6.14881946e-04j]]"
846.9364194942366j,"[[ 0.1356299 -6.33856533e-04j -0.00870814+1.19573359e-08j]
 [-0.00897857+1.19573397e-08j  3.86437008-6.33998273e-04j]]"
847.306018629953j,"[[ 0.13566357-6.62355367e-04j -0.008706  +1.85677813e-09j]
 [-0.00897643+1.85680288e-09j  3.86433635-6.62484616e-04j]]"
847.6756177656695j,"[[ 0.13563858-5.50101546e-04j -0.00869694-2.13729552e-09j]
 [-0.00896737-2.13727334e-09j  3.86436135-5.50235136e-04j]]"
848.0452169013859j,"[[ 0.13560488-5.37784669e-04j -0.00869335-3.74187945e-09j]
 [-0.00896378-3.74188191e-09j  3.86439513-5.37917987e-04j]]"
848.4148160371024j,"[[ 0.13555907-5.46897575e-04j -0.0086789 -4.99203062e-09j]
 [-0.00894933-4.99205070e-09j  3.86444099-5.47070302e-04j]]"
848.7844151728189j,"[[ 0.1355564 -5.77979922e-04j -0.00868301-9.96432209e-09j]
 [-0.00895344-9.96434598e-09j  3.86444368-5.78131496e-04j]]"
849.1540143085352j,"[[ 0.13552398-5.46231932e-04j -0.0086829 -6.40724122e-09j]
 [-0.00895333-6.40726894e-09j  3.8644761 -5.46392569e-04j]]"
849.5236134442517j,"[[ 0.13542219-4.94622022e-04j -0.00868387-1.96058299e-09j]
 [-0.0089543 -1.96062234e-09j  3.86457793-4.94779442e-04j]]"
849.8932125799682j,"[[ 0.13544086-5.01976385e-04j -0.00868781-2.80138876e-10j]
 [-0.00895824-2.80193308e-10j  3.86455931-5.02075607e-04j]]"
850.2628117156846j,"[[ 0.13557516-4.48783980e-04j -0.00869607-3.96736592e-09j]
 [-0.0089665 -3.96744438e-09j  3.86442509-4.48827499e-04j]]"
850.632410851401j,"[[ 0.13557602-4.58169119e-04j -0.00870249-2.23020013e-09j]
 [-0.00897292-2.23028717e-09j  3.86442426-4.58183355e-04j]]"
851.0020099871175j,"[[ 0.13560375-4.46199753e-04j -0.00870084-7.74092011e-10j]
 [-0.00897127-7.74114560e-10j  3.86439632-4.46215679e-04j]]"
851.3716091228339j,"[[ 0.13560511-3.89582318e-04j -0.00870622+1.80577973e-09j]
 [-0.00897666+1.80576149e-09j  3.86439495-3.89626246e-04j]]"
851.7412082585504j,"[[ 0.13561764-3.30572531e-04j -0.00871684+2.59590551e-09j]
 [-0.00898727+2.59586109e-09j  3.8643825 -3.30534053e-04j]]"
852.1108073942668j,"[[ 0.13561805-3.61666390e-04j -0.00871182+1.21674950e-09j]
 [-0.00898225+1.21669022e-09j  3.86438214-3.61581114e-04j]]"
852.4804065299833j,"[[ 0.13568556-3.19886136e-04j -0.00871796+5.75431197e-09j]
 [-0.00898839+5.75424429e-09j  3.86431465-3.19861795e-04j]]"
852.8500056656998j,"[[ 0.13569895-3.70891658e-04j -0.0087343 -2.07122287e-09j]
 [-0.00900473-2.07129365e-09j  3.86430127-3.70974265e-04j]]"
853.2196048014162j,"[[ 0.13575796-3.53896867e-04j -0.00871745-2.43038690e-09j]
 [-0.00898788-2.43047053e-09j  3.8642423 -3.53851239e-04j]]"
853.5892039371327j,"[[ 0.13579375-3.49281529e-04j -0.00871442-3.85532034e-09j]
 [-0.00898485-3.85535595e-09j  3.86420637-3.49202809e-04j]]"
853.9588030728492j,"[[ 0.13575373-3.58013640e-04j -0.00870201+6.83489195e-10j]
 [-0.00897244+6.83443879e-10j  3.86424641-3.57937757e-04j]]"
854.3284022085654j,"[[ 0.13579047-3.41476334e-04j -0.00871164+1.42214309e-10j]
 [-0.00898207+1.42136421e-10j  3.86420977-3.41403293e-04j]]"
854.6980013442819j,"[[ 0.13574939-3.91629045e-04j -0.0087053 +5.49043392e-09j]
 [-0.00897573+5.49039004e-09j  3.86425074-3.91571354e-04j]]"
855.0676004799984j,"[[ 0.13577914-3.40328893e-04j -0.0087077 +5.36061945e-09j]
 [-0.00897813+5.36059375e-09j  3.86422094-3.40219050e-04j]]"
855.4371996157148j,"[[ 0.13566544-3.70337541e-04j -0.00869646+7.65724711e-09j]
 [-0.00896689+7.65725156e-09j  3.86433455-3.70234556e-04j]]"
855.8067987514313j,"[[ 0.13579469-3.86072310e-04j -0.00869175-7.28092146e-10j]
 [-0.00896218-7.28107249e-10j  3.86420535-3.85918008e-04j]]"
856.1763978871477j,"[[ 0.13576494-4.32401329e-04j -0.00869415+3.08780131e-09j]
 [-0.00896459+3.08776132e-09j  3.86423519-4.32304116e-04j]]"
856.5459970228642j,"[[ 0.13574521-4.53478732e-04j -0.00869063+1.95523861e-09j]
 [-0.00896106+1.95518182e-09j  3.86425497-4.53464914e-04j]]"
856.9155961585807j,"[[ 0.13572721-4.12047140e-04j -0.008688  +1.23671494e-09j]
 [-0.00895843+1.23667899e-09j  3.8642729 -4.11932527e-04j]]"
857.2851952942971j,"[[ 0.13562819-4.55159961e-04j -0.00869468+1.61538280e-09j]
 [-0.00896511+1.61533613e-09j  3.86437196-4.54988603e-04j]]"
857.6547944300136j,"[[ 0.13564239-3.61098903e-04j -0.00869798+2.98529145e-09j]
 [-0.00896841+2.98525684e-09j  3.86435772-3.60931267e-04j]]"
858.02439356573j,"[[ 0.13558603-2.78659865e-04j -0.00869931+2.07126991e-09j]
 [-0.00896974+2.07122508e-09j  3.86441411-2.78471272e-04j]]"
858.3939927014463j,"[[ 0.13559819-3.27286415e-04j -0.00869603-7.92501530e-09j]
 [-0.00896646-7.92506049e-09j  3.86440195-3.27165688e-04j]]"
858.7635918371628j,"[[ 0.13567857-2.22496694e-04j -0.00871096-5.97871494e-09j]
 [-0.00898139-5.97874829e-09j  3.86432153-2.22337462e-04j]]"
859.1331909728793j,"[[ 0.13570815-1.98801787e-04j -0.00871029-1.29786331e-10j]
 [-0.00898072-1.29821030e-10j  3.86429196-1.98661725e-04j]]"
859.5027901085957j,"[[ 0.13577485-1.78696663e-04j -0.0087154 +3.48592901e-09j]
 [-0.00898583+3.48593252e-09j  3.86422514-1.78485153e-04j]]"
859.8723892443122j,"[[ 0.13580829-1.76243918e-04j -0.00870633-5.33124787e-09j]
 [-0.00897676-5.33125698e-09j  3.86419173-1.76065327e-04j]]"
860.2419883800286j,"[[ 0.13583522-2.37653869e-04j -0.0087199 +8.46069550e-10j]
 [-0.00899033+8.46040549e-10j  3.86416487-2.37515527e-04j]]"
860.6115875157451j,"[[ 0.13589381-2.56844452e-04j -0.00872994-4.00612717e-09j]
 [-0.00900037-4.00614110e-09j  3.86410623-2.56607736e-04j]]"
860.9811866514616j,"[[ 0.13586174-2.74258278e-04j -0.00873163+4.37058806e-10j]
 [-0.00900207+4.37087265e-10j  3.86413816-2.74038010e-04j]]"
861.350785787178j,"[[ 0.13579708-3.69113606e-04j -0.00873017-1.85968032e-09j]
 [-0.0090006 -1.85964335e-09j  3.8642028 -3.68843941e-04j]]"
861.7203849228945j,"[[ 0.13572434-4.67442222e-04j -0.0087325 +3.81834968e-09j]
 [-0.00900293+3.81837799e-09j  3.86427557-4.67190988e-04j]]"
862.0899840586109j,"[[ 0.1356749 -4.94478978e-04j -0.00873072+2.54176959e-09j]
 [-0.00900115+2.54180916e-09j  3.86432497-4.94286400e-04j]]"
862.4595831943273j,"[[ 0.13571478-4.45251433e-04j -0.00871342+2.69420157e-10j]
 [-0.00898385+2.69518941e-10j  3.86428491-4.45121738e-04j]]"
862.8291823300437j,"[[ 0.13570753-3.41487417e-04j -0.00871984-4.32883330e-09j]
 [-0.00899027-4.32879963e-09j  3.86429236-3.41381588e-04j]]"
863.1987814657602j,"[[ 0.13573606-3.27885582e-04j -0.00871337-2.13106909e-09j]
 [-0.0089838 -2.13101983e-09j  3.86426379-3.27731846e-04j]]"
863.5683806014766j,"[[ 0.13564849-2.53400189e-04j -0.00871529+1.62045038e-09j]
 [-0.00898572+1.62049208e-09j  3.86435138-2.53268118e-04j]]"
863.9379797371931j,"[[ 0.13569909-1.96690785e-04j -0.00871663-7.73416892e-10j]
 [-0.00898706-7.73390474e-10j  3.86430083-1.96695972e-04j]]"
864.3075788729095j,"[[ 0.13573786-1.35038084e-04j -0.00870177-1.68408701e-09j]
 [-0.0089722 -1.68408276e-09j  3.86426212-1.34953477e-04j]]"
864.677178008626j,"[[ 0.13576958-1.22797759e-04j -0.00870889+2.40466969e-09j]
 [-0.00897932+2.40468895e-09j  3.86423036-1.22701064e-04j]]"
865.0467771443425j,"[[ 0.13575322-1.74919041e-04j -0.00869971+8.43650905e-09j]
 [-0.00897014+8.43657656e-09j  3.86424656-1.74826053e-04j]]"
865.4163762800589j,"[[ 0.13569093-7.74965837e-05j -0.00869181+2.86833005e-09j]
 [-0.00896225+2.86837505e-09j  3.86430893-7.73978432e-05j]]"
865.7859754157753j,"[[ 0.13574593-9.96948469e-05j -0.00868319+2.16654619e-09j]
 [-0.00895362+2.16660052e-09j  3.86425389-9.96359513e-05j]]"
866.1555745514918j,"[[ 0.13583193-3.65191219e-05j -0.00868581-8.65428732e-10j]
 [-0.00895624-8.65392819e-10j  3.86416796-3.64967612e-05j]]"
866.5251736872082j,"[[ 0.1359294 -6.25968213e-05j -0.00869385+3.28866781e-09j]
 [-0.00896428+3.28871500e-09j  3.86407045-6.25107098e-05j]]"
866.8947728229247j,"[[ 0.13600348-1.80216438e-04j -0.00868624-2.18164991e-09j]
 [-0.00895667-2.18159148e-09j  3.86399633-1.80177950e-04j]]"
867.2643719586412j,"[[ 0.13602828-2.40342417e-04j -0.00866487+6.09758265e-09j]
 [-0.0089353 +6.09763291e-09j  3.86397156-2.40195482e-04j]]"
867.6339710943575j,"[[ 0.13599211-2.69571350e-04j -0.00867144+3.11351423e-09j]
 [-0.00894187+3.11353902e-09j  3.86400781-2.69467558e-04j]]"
868.003570230074j,"[[ 0.13601155-3.28180083e-04j -0.00866171+3.87651223e-09j]
 [-0.00893214+3.87658089e-09j  3.86398823-3.28119526e-04j]]"
868.3731693657904j,"[[ 0.13599363-3.80801212e-04j -0.00867655-4.79383629e-09j]
 [-0.00894698-4.79379297e-09j  3.86400624-3.80771191e-04j]]"
868.7427685015069j,"[[ 0.13593073-3.25949332e-04j -0.00867287-1.10064195e-09j]
 [-0.0089433 -1.10061909e-09j  3.86406919-3.25873850e-04j]]"
869.1123676372234j,"[[ 0.13580397-3.63215455e-04j -0.00867883-1.23610907e-09j]
 [-0.00894926-1.23606772e-09j  3.8641959 -3.63082169e-04j]]"
869.4819667729398j,"[[ 0.13585266-3.64148448e-04j -0.0086905 -4.53625962e-09j]
 [-0.00896094-4.53618409e-09j  3.8641471 -3.64006096e-04j]]"
869.8515659086562j,"[[ 0.13585367-3.42265047e-04j -0.00868811-3.52870577e-09j]
 [-0.00895854-3.52863699e-09j  3.8641461 -3.42221204e-04j]]"
870.2211650443727j,"[[ 0.13588824-2.74132573e-04j -0.00869783-5.20588623e-09j]
 [-0.00896826-5.20581817e-09j  3.86411154-2.74191661e-04j]]"
870.5907641800891j,"[[ 0.13598066-2.27693140e-04j -0.00870955+5.32861516e-10j]
 [-0.00897998+5.32958827e-10j  3.86401903-2.27654054e-04j]]"
870.9603633158056j,"[[ 0.13600985-3.63051247e-04j -0.00871002-5.44026023e-09j]
 [-0.00898045-5.44015843e-09j  3.86398982-3.62988580e-04j]]"
871.3299624515221j,"[[ 0.13599418-3.84364187e-04j -0.00872266-2.31341372e-09j]
 [-0.00899309-2.31333394e-09j  3.86400556-3.84365233e-04j]]"
871.6995615872385j,"[[ 0.13597935-3.92330285e-04j -0.00871956-1.00104791e-09j]
 [-0.00898999-1.00102104e-09j  3.86402056-3.92350254e-04j]]"
872.069160722955j,"[[ 0.13597428-5.30526253e-04j -0.00873011+1.35224250e-09j]
 [-0.00900054+1.35226646e-09j  3.86402564-5.30462647e-04j]]"
872.4387598586713j,"[[ 0.13583513-5.96886743e-04j -0.00871915-1.83023147e-09j]
 [-0.00898958-1.83019483e-09j  3.86416475-5.96872472e-04j]]"
872.8083589943878j,"[[ 0.13577291-6.37563400e-04j -0.00871098+1.50228150e-09j]
 [-0.00898141+1.50232426e-09j  3.86422695-6.37436402e-04j]]"
873.1779581301043j,"[[ 0.13570286-6.10490596e-04j -0.00870329-3.80847631e-10j]
 [-0.00897372-3.80792522e-10j  3.86429696-6.10372475e-04j]]"
873.5475572658206j,"[[ 0.13560976-5.30833679e-04j -0.00868385+4.39508785e-10j]
 [-0.00895429+4.39585007e-10j  3.86439   -5.30819845e-04j]]"
873.9171564015371j,"[[ 0.13553991-3.76994650e-04j -0.00869348-8.01536551e-09j]
 [-0.00896391-8.01533326e-09j  3.86445999-3.76989600e-04j]]"
874.2867555372536j,"[[ 0.13564376-2.31441042e-04j -0.00870729-3.71264181e-09j]
 [-0.00897772-3.71261358e-09j  3.86435615-2.31374734e-04j]]"
874.65635467297j,"[[ 0.13567962-2.08579337e-04j -0.00871188+3.54697446e-09j]
 [-0.00898231+3.54700120e-09j  3.86432029-2.08486284e-04j]]"
875.0259538086865j,"[[ 0.13570839-1.25258356e-04j -0.0086944 +8.49337456e-10j]
 [-0.00896484+8.49434952e-10j  3.8642913 -1.25238914e-04j]]"
875.395552944403j,"[[ 0.13572479-8.30358166e-05j -0.00870221+5.47337562e-09j]
 [-0.00897264+5.47345454e-09j  3.86427496-8.30836022e-05j]]"
875.7651520801194j,"[[ 0.1357819 -2.73098020e-06j -0.00871   +4.47065264e-09j]
 [-0.00898043+4.47070531e-09j  3.86421792-2.76892714e-06j]]"
876.1347512158359j,"[[ 0.13577112+5.87863563e-05j -0.00871486+4.91242357e-09j]
 [-0.00898529+4.91251697e-09j  3.86422858+5.87387045e-05j]]"
876.5043503515523j,"[[ 0.1357806 -2.73360594e-05j -0.00871212+7.70959275e-10j]
 [-0.00898255+7.71049709e-10j  3.86421911-2.73812275e-05j]]"
876.8739494872688j,"[[ 0.13579385+1.62097560e-05j -0.00872739+6.29455948e-09j]
 [-0.00899782+6.29466404e-09j  3.86420581+1.61415282e-05j]]"
877.2435486229851j,"[[ 0.13594854-3.14203421e-05j -0.0087203 +5.43201407e-09j]
 [-0.00899073+5.43207802e-09j  3.86405126-3.15032023e-05j]]"
877.6131477587015j,"[[ 0.1360622 -7.20073445e-05j -0.00871162+7.27645113e-09j]
 [-0.00898205+7.27650692e-09j  3.86393762-7.20227013e-05j]]"
877.982746894418j,"[[ 0.13621471-4.85171480e-05j -0.00872756-4.08263064e-09j]
 [-0.00899799-4.08254782e-09j  3.86378502-4.85738008e-05j]]"
878.3523460301345j,"[[ 0.13629312-1.84309970e-04j -0.00871928-5.31339122e-09j]
 [-0.00898971-5.31329960e-09j  3.86370659-1.84308048e-04j]]"
878.7219451658509j,"[[ 0.13630314-3.25277336e-04j -0.00871301-6.22478813e-09j]
 [-0.00898344-6.22470344e-09j  3.86369658-3.25297738e-04j]]"
879.0915443015674j,"[[ 0.13627463-3.40102451e-04j -0.00870392-9.49859867e-10j]
 [-0.00897435-9.49784105e-10j  3.86372512-3.40127832e-04j]]"
879.4611434372839j,"[[ 0.13621901-4.48567005e-04j -0.0087031 -1.81510759e-09j]
 [-0.00897353-1.81503070e-09j  3.86378074-4.48642819e-04j]]"
879.8307425730003j,"[[ 0.13619307-4.94144430e-04j -0.00870166+9.35199795e-10j]
 [-0.00897209+9.35284658e-10j  3.86380666-4.94145593e-04j]]"
880.2003417087168j,"[[ 0.13612563-6.15651210e-04j -0.00869589+6.21666840e-09j]
 [-0.00896632+6.21673605e-09j  3.86387415-6.15714912e-04j]]"
880.5699408444332j,"[[ 0.13606673-7.40348596e-04j -0.00869507-3.50820690e-09j]
 [-0.0089655 -3.50809467e-09j  3.86393291-7.40375505e-04j]]"
880.9395399801497j,"[[ 0.13597793-7.31783076e-04j -0.0087003 -6.53343910e-09j]
 [-0.00897074-6.53333139e-09j  3.86402172-7.31856116e-04j]]"
881.3091391158661j,"[[ 0.13593064-6.67839737e-04j -0.00869682-5.45307291e-09j]
 [-0.00896725-5.45300515e-09j  3.86406914-6.68001933e-04j]]"
881.6787382515824j,"[[ 0.13579564-6.22407039e-04j -0.00869373+1.09836102e-09j]
 [-0.00896416+1.09840515e-09j  3.86420422-6.22508726e-04j]]"
882.048337387299j,"[[ 0.1357175 -6.37216224e-04j -0.00870062-2.41466383e-09j]
 [-0.00897105-2.41459830e-09j  3.86428229-6.37263067e-04j]]"
882.4179365230154j,"[[ 0.13577202-5.65863247e-04j -0.00868827-1.90782952e-09j]
 [-0.00895871-1.90775101e-09j  3.86422772-5.66007039e-04j]]"
882.7875356587318j,"[[ 0.13579014-4.28983342e-04j -0.00867096+1.93966150e-09j]
 [-0.00894139+1.93973817e-09j  3.86420961-4.29098674e-04j]]"
883.1571347944483j,"[[ 0.13589055-4.91027649e-04j -0.00866808+1.01037961e-09j]
 [-0.00893852+1.01046999e-09j  3.86410916-4.91125053e-04j]]"
883.5267339301648j,"[[ 0.13586948-5.16824564e-04j -0.00867073-5.17481650e-09j]
 [-0.00894117-5.17471480e-09j  3.86413019-5.16928461e-04j]]"
883.8963330658812j,"[[ 0.1358272 -5.43174194e-04j -0.00868115-4.07587846e-09j]
 [-0.00895158-4.07578810e-09j  3.8641725 -5.43402788e-04j]]"
884.2659322015977j,"[[ 0.13576592-6.23695835e-04j -0.0086693 -3.46005761e-09j]
 [-0.00893973-3.45995415e-09j  3.86423374-6.23958918e-04j]]"
884.6355313373141j,"[[ 0.13576137-5.75074925e-04j -0.00867634-9.62753518e-10j]
 [-0.00894677-9.62676732e-10j  3.86423838-5.75367012e-04j]]"
885.0051304730305j,"[[ 0.13580011-4.86493239e-04j -0.00867279+3.42987831e-09j]
 [-0.00894322+3.42991263e-09j  3.86419978-4.86741967e-04j]]"
885.374729608747j,"[[ 0.13573374-4.84991096e-04j -0.00867784+7.78880950e-09j]
 [-0.00894827+7.78884978e-09j  3.86426613-4.85201696e-04j]]"
885.7443287444634j,"[[ 0.1357977 -4.59319729e-04j -0.00867602+9.15629473e-09j]
 [-0.00894645+9.15632537e-09j  3.86420221-4.59542747e-04j]]"
886.1139278801799j,"[[ 0.13576659-4.98070727e-04j -0.00866936+1.26423156e-09j]
 [-0.00893979+1.26431053e-09j  3.86423315-4.98303906e-04j]]"
886.4835270158964j,"[[ 0.13571527-5.25159438e-04j -0.00867017-2.40028393e-09j]
 [-0.00894061-2.40022399e-09j  3.86428454-5.25425441e-04j]]"
886.8531261516127j,"[[ 0.13578219-4.24508409e-04j -0.00866638+1.66614768e-09j]
 [-0.00893681+1.66620377e-09j  3.86421763-4.24697307e-04j]]"
887.2227252873292j,"[[ 0.1358101 -5.41065971e-04j -0.00866392+4.60816912e-09j]
 [-0.00893435+4.60823540e-09j  3.86418969-5.41320943e-04j]]"
887.5923244230457j,"[[ 0.13580033-4.78012335e-04j -0.00866472+7.16664588e-09j]
 [-0.00893515+7.16669227e-09j  3.86419952-4.78230346e-04j]]"
887.9619235587621j,"[[ 0.13574128-5.12453495e-04j -0.00867001+1.01860794e-09j]
 [-0.00894044+1.01867030e-09j  3.86425852-5.12710765e-04j]]"
888.3315226944786j,"[[ 0.13573849-4.83621722e-04j -0.00868405-3.46680760e-09j]
 [-0.00895448-3.46675118e-09j  3.86426133-4.83937595e-04j]]"
888.701121830195j,"[[ 0.13567289-4.10855229e-04j -0.00866896-4.00525628e-09j]
 [-0.0089394 -4.00522060e-09j  3.86432699-4.11207405e-04j]]"
889.0707209659114j,"[[ 0.13565812-4.50232814e-04j -0.0086639 +1.12789335e-09j]
 [-0.00893434+1.12789833e-09j  3.86434186-4.50462852e-04j]]"
889.4403201016279j,"[[ 0.13560335-4.22048295e-04j -0.00866993+4.40408679e-09j]
 [-0.00894036+4.40411492e-09j  3.86439656-4.22295511e-04j]]"
889.8099192373443j,"[[ 0.13557224-4.58081914e-04j -0.00866226+3.67139777e-09j]
 [-0.00893269+3.67143888e-09j  3.86442762-4.58358612e-04j]]"
890.1795183730608j,"[[ 0.13552718-5.03964914e-04j -0.00865231+4.31849959e-10j]
 [-0.00892274+4.31877830e-10j  3.86447273-5.04244113e-04j]]"
890.5491175087773j,"[[ 0.13548057-5.07067723e-04j -0.00865611-5.63624369e-09j]
 [-0.00892654-5.63618862e-09j  3.86451925-5.07255246e-04j]]"
890.9187166444937j,"[[ 0.13547905-4.28595865e-04j -0.00864484-1.74339671e-09j]
 [-0.00891527-1.74332997e-09j  3.86452074-4.28806263e-04j]]"
891.2883157802102j,"[[ 0.13547707-4.43626918e-04j -0.00864385-2.95369213e-09j]
 [-0.00891428-2.95364380e-09j  3.86452278-4.43876235e-04j]]"
891.6579149159267j,"[[ 0.13545258-2.53648567e-04j -0.00864384-1.24796220e-09j]
 [-0.00891427-1.24789661e-09j  3.86454721-2.53967506e-04j]]"
892.027514051643j,"[[ 0.13543215-1.88876181e-04j -0.00863987-9.29867698e-09j]
 [-0.0089103 -9.29858703e-09j  3.86456755-1.89197427e-04j]]"
892.3971131873595j,"[[ 0.13551565-1.60834135e-04j -0.00864362-1.83220102e-09j]
 [-0.00891405-1.83214353e-09j  3.86448416-1.61244163e-04j]]"
892.7667123230758j,"[[ 0.13555273-5.43767236e-06j -0.00864926-1.15867074e-09j]
 [-0.0089197 -1.15865159e-09j  3.86444721-5.84230331e-06j]]"
