iw_n,Sigma_iw_n
774.1253897580966j,"[[ 1.02134033e-01+3.94370366e-05j -1.56835187e-03-2.44860988e-10j]
 [-2.41485193e-03-2.24145377e-10j  3.89784703e+00+3.91707719e-05j]]"
774.4949888938131j,"[[ 1.02144917e-01+8.25360579e-05j -1.57504683e-03+1.36315913e-09j]
 [-2.42154678e-03+1.38364816e-09j  3.89783634e+00+8.22806403e-05j]]"
774.8645880295295j,"[[ 1.02284405e-01+3.18640169e-05j -1.57109976e-03-6.89754626e-09j]
 [-2.41759979e-03-6.87707471e-09j  3.89769686e+00+3.16046592e-05j]]"
775.234187165246j,"[[ 1.02270324e-01-7.74608979e-05j -1.56999681e-03-1.03842881e-08j]
 [-2.41649706e-03-1.03638855e-08j  3.89771099e+00-7.77400415e-05j]]"
775.6037863009625j,"[[ 1.02289855e-01-9.67370504e-05j -1.57531978e-03-3.70697004e-09j]
 [-2.42182005e-03-3.68652955e-09j  3.89769142e+00-9.70211415e-05j]]"
775.9733854366789j,"[[ 1.02232350e-01-2.54998186e-04j -1.59301998e-03-7.39583486e-09j]
 [-2.43952058e-03-7.37544340e-09j  3.89774896e+00-2.55315479e-04j]]"
776.3429845723954j,"[[ 1.02177707e-01-3.99684563e-04j -1.59033755e-03+1.91856398e-09j]
 [-2.43683845e-03+1.93879259e-09j  3.89780374e+00-3.99963838e-04j]]"
776.7125837081119j,"[[ 1.02166684e-01-3.64244721e-04j -1.59245002e-03+1.97459907e-09j]
 [-2.43895082e-03+1.99472456e-09j  3.89781485e+00-3.64415831e-04j]]"
777.0821828438283j,"[[ 1.02119488e-01-2.71283181e-04j -1.58572699e-03-1.00958878e-08j]
 [-2.43222757e-03-1.00757446e-08j  3.89786202e+00-2.71454673e-04j]]"
777.4517819795446j,"[[ 1.02035316e-01-2.66496883e-04j -1.57273729e-03-4.49269906e-09j]
 [-2.41923784e-03-4.47252050e-09j  3.89794615e+00-2.66556060e-04j]]"
777.821381115261j,"[[ 1.02023654e-01-2.34965429e-04j -1.58221862e-03-1.23169007e-08j]
 [-2.42871908e-03-1.22967171e-08j  3.89795780e+00-2.34978793e-04j]]"
778.1909802509775j,"[[ 1.02110043e-01-3.27269113e-04j -1.60058915e-03-6.04546007e-09j]
 [-2.44708979e-03-6.02519694e-09j  3.89787133e+00-3.27217837e-04j]]"
778.560579386694j,"[[ 1.02087982e-01-3.40841001e-04j -1.60670546e-03+2.09346420e-09j]
 [-2.45320611e-03+2.11364410e-09j  3.89789346e+00-3.40756869e-04j]]"
778.9301785224104j,"[[ 1.02017919e-01-2.65687943e-04j -1.59909137e-03+1.36098477e-08j]
 [-2.44559184e-03+1.36300712e-08j  3.89796347e+00-2.65553031e-04j]]"
779.2997776581269j,"[[ 1.02009459e-01-1.83283094e-04j -1.60747903e-03-8.41447549e-09j]
 [-2.45397930e-03-8.39425984e-09j  3.89797193e+00-1.83122474e-04j]]"
779.6693767938434j,"[[ 1.02014058e-01-2.18453894e-04j -1.61409354e-03+4.41326875e-10j]
 [-2.46059387e-03+4.61819310e-10j  3.89796707e+00-2.18247918e-04j]]"
780.0389759295598j,"[[ 1.02029101e-01-2.17128391e-04j -1.60013314e-03-1.54390191e-08j]
 [-2.44663345e-03-1.54185582e-08j  3.89795205e+00-2.16934530e-04j]]"
780.4085750652763j,"[[ 1.02108685e-01-1.34182988e-04j -1.59531104e-03-9.09320961e-10j]
 [-2.44181114e-03-8.88772290e-10j  3.89787237e+00-1.34071291e-04j]]"
780.7781742009928j,"[[ 1.02128961e-01-1.81980329e-04j -1.60256447e-03+4.51844139e-09j]
 [-2.44906466e-03+4.53900766e-09j  3.89785207e+00-1.81930051e-04j]]"
781.1477733367092j,"[[ 1.02025914e-01-2.23227462e-04j -1.62356501e-03+5.13197975e-09j]
 [-2.47006527e-03+5.15247441e-09j  3.89795518e+00-2.23236369e-04j]]"
781.5173724724256j,"[[ 1.02099452e-01-2.91523784e-04j -1.62646699e-03+1.27095159e-08j]
 [-2.47296738e-03+1.27300548e-08j  3.89788159e+00-2.91475136e-04j]]"
781.886971608142j,"[[ 1.02041973e-01-1.81552028e-04j -1.65182739e-03+2.37209461e-09j]
 [-2.49832752e-03+2.39255006e-09j  3.89793913e+00-1.81439753e-04j]]"
782.2565707438584j,"[[ 1.02150686e-01-3.33258335e-04j -1.64357446e-03+2.32336992e-09j]
 [-2.49007490e-03+2.34392528e-09j  3.89783032e+00-3.33234552e-04j]]"
782.626169879575j,"[[ 1.02169338e-01-3.63709110e-04j -1.63531777e-03+1.14912767e-09j]
 [-2.48181825e-03+1.16969894e-09j  3.89781164e+00-3.63773588e-04j]]"
782.9957690152913j,"[[ 1.02029189e-01-4.03214868e-04j -1.65521538e-03+7.32479277e-09j]
 [-2.50171593e-03+7.34534304e-09j  3.89795180e+00-4.03394872e-04j]]"
783.3653681510078j,"[[ 1.02171519e-01-3.74537593e-04j -1.65373218e-03+2.98656744e-09j]
 [-2.50023265e-03+3.00694726e-09j  3.89780962e+00-3.74683633e-04j]]"
783.7349672867243j,"[[ 1.02197808e-01-3.03659626e-04j -1.66272461e-03+6.02423984e-09j]
 [-2.50922490e-03+6.04467629e-09j  3.89778327e+00-3.03727109e-04j]]"
784.1045664224407j,"[[ 1.02164773e-01-4.24870891e-04j -1.69720630e-03-1.64378920e-09j]
 [-2.54370684e-03-1.62338840e-09j  3.89781633e+00-4.24957695e-04j]]"
784.4741655581572j,"[[ 1.02181918e-01-4.01008233e-04j -1.70988344e-03+7.42300817e-10j]
 [-2.55638391e-03+7.62658689e-10j  3.89779922e+00-4.01100202e-04j]]"
784.8437646938737j,"[[ 1.02087243e-01-4.45188908e-04j -1.69804233e-03-5.26535187e-10j]
 [-2.54454287e-03-5.06084530e-10j  3.89789380e+00-4.45377744e-04j]]"
785.21336382959j,"[[ 1.02109492e-01-5.29161983e-04j -1.69720196e-03-5.17755828e-09j]
 [-2.54370266e-03-5.15723098e-09j  3.89787166e+00-5.29480035e-04j]]"
785.5829629653065j,"[[ 1.02207959e-01-3.89156296e-04j -1.69129915e-03+5.16754940e-10j]
 [-2.53779954e-03+5.37122538e-10j  3.89777314e+00-3.89281826e-04j]]"
785.9525621010229j,"[[ 1.02193454e-01-5.20330602e-04j -1.67090363e-03-7.06460186e-09j]
 [-2.51740428e-03-7.04436715e-09j  3.89778776e+00-5.20539992e-04j]]"
786.3221612367394j,"[[ 1.02257292e-01-6.87420979e-04j -1.66511277e-03+1.30711542e-09j]
 [-2.51161376e-03+1.32738924e-09j  3.89772388e+00-6.87580086e-04j]]"
786.6917603724559j,"[[ 1.02077857e-01-7.43357553e-04j -1.65451528e-03+6.88935721e-09j]
 [-2.50101637e-03+6.90957677e-09j  3.89790335e+00-7.43491191e-04j]]"
787.0613595081722j,"[[ 1.01965314e-01-6.25764448e-04j -1.66436382e-03+4.05622670e-09j]
 [-2.51086464e-03+4.07641422e-09j  3.89801592e+00-6.25920835e-04j]]"
787.4309586438887j,"[[ 1.01790416e-01-6.71708030e-04j -1.66047851e-03-5.15515799e-09j]
 [-2.50697941e-03-5.13503229e-09j  3.89819087e+00-6.71869684e-04j]]"
787.8005577796052j,"[[ 1.01896688e-01-5.64389888e-04j -1.65302158e-03+4.04248450e-09j]
 [-2.49952223e-03+4.06271992e-09j  3.89808448e+00-5.64466479e-04j]]"
788.1701569153216j,"[[ 1.01834668e-01-5.66587185e-04j -1.64713551e-03-1.08493701e-08j]
 [-2.49363615e-03-1.08293144e-08j  3.89814666e+00-5.66733159e-04j]]"
788.5397560510381j,"[[ 1.01705422e-01-5.12284387e-04j -1.64224986e-03-5.16727357e-09j]
 [-2.48875036e-03-5.14731378e-09j  3.89827599e+00-5.12341411e-04j]]"
788.9093551867545j,"[[ 1.01802663e-01-4.47811357e-04j -1.63540146e-03-4.04044014e-09j]
 [-2.48190180e-03-4.02037153e-09j  3.89817864e+00-4.47823668e-04j]]"
789.2789543224709j,"[[ 1.01820567e-01-2.82657546e-04j -1.64290817e-03-1.76843716e-09j]
 [-2.48940814e-03-1.74823107e-09j  3.89816059e+00-2.82647201e-04j]]"
789.6485534581874j,"[[ 1.01899543e-01-2.87901201e-04j -1.63779241e-03+8.02021964e-09j]
 [-2.48429237e-03+8.04042012e-09j  3.89808161e+00-2.87871694e-04j]]"
790.0181525939038j,"[[ 1.01872807e-01-3.43504545e-04j -1.64238410e-03-2.42637789e-09j]
 [-2.48888416e-03-2.40614078e-09j  3.89810831e+00-3.43538038e-04j]]"
790.3877517296203j,"[[ 1.01864977e-01-2.88699639e-04j -1.63085636e-03+7.08490079e-09j]
 [-2.47735629e-03+7.10501410e-09j  3.89811624e+00-2.88712251e-04j]]"
790.7573508653368j,"[[ 1.01952312e-01-3.56362478e-04j -1.61310309e-03+4.81169234e-10j]
 [-2.45960313e-03+5.01406695e-10j  3.89802879e+00-3.56299283e-04j]]"
791.1269500010532j,"[[ 1.02013004e-01-3.43087277e-04j -1.63683968e-03+6.50016802e-09j]
 [-2.48333968e-03+6.52054293e-09j  3.89796796e+00-3.43075783e-04j]]"
791.4965491367697j,"[[ 1.01942410e-01-4.51331120e-04j -1.64019057e-03-7.71909650e-09j]
 [-2.48669078e-03-7.69883348e-09j  3.89803865e+00-4.51355159e-04j]]"
791.8661482724862j,"[[ 1.01930335e-01-3.39152612e-04j -1.62946260e-03+6.84396732e-09j]
 [-2.47596255e-03+6.86426786e-09j  3.89805068e+00-3.39237031e-04j]]"
792.2357474082025j,"[[ 1.02047779e-01-3.69060290e-04j -1.62998171e-03+5.26113058e-09j]
 [-2.47648171e-03+5.28118155e-09j  3.89793346e+00-3.69152924e-04j]]"
792.605346543919j,"[[ 1.02109688e-01-4.31647240e-04j -1.63696525e-03+2.59809123e-09j]
 [-2.48346536e-03+2.61836365e-09j  3.89787133e+00-4.31748735e-04j]]"
792.9749456796354j,"[[ 1.02046715e-01-4.45706213e-04j -1.63973775e-03-2.24110455e-09j]
 [-2.48623788e-03-2.22092913e-09j  3.89793439e+00-4.45855402e-04j]]"
793.3445448153518j,"[[ 1.01982145e-01-4.94624402e-04j -1.61582766e-03-9.20931307e-09j]
 [-2.46232787e-03-9.18913538e-09j  3.89799895e+00-4.94745941e-04j]]"
793.7141439510683j,"[[ 1.01989040e-01-6.82660382e-04j -1.62791297e-03+9.61721733e-10j]
 [-2.47441356e-03+9.81840169e-10j  3.89799210e+00-6.82862140e-04j]]"
794.0837430867847j,"[[ 1.01870121e-01-6.97122661e-04j -1.61441007e-03-5.75964068e-09j]
 [-2.46091068e-03-5.73952008e-09j  3.89811101e+00-6.97359914e-04j]]"
794.4533422225012j,"[[ 1.01839238e-01-4.83982799e-04j -1.61425134e-03+8.31189146e-09j]
 [-2.46075147e-03+8.33197062e-09j  3.89814192e+00-4.84106256e-04j]]"
794.8229413582177j,"[[ 1.01950682e-01-6.00513365e-04j -1.62656800e-03+1.42166042e-09j]
 [-2.47306836e-03+1.44184778e-09j  3.89803037e+00-6.00692091e-04j]]"
795.1925404939341j,"[[ 1.02013353e-01-5.95240050e-04j -1.61651066e-03+8.98189264e-09j]
 [-2.46301099e-03+9.00204112e-09j  3.89796772e+00-5.95400598e-04j]]"
795.5621396296506j,"[[ 1.01914043e-01-5.71074743e-04j -1.62090039e-03-1.23639783e-08j]
 [-2.46740066e-03-1.23438049e-08j  3.89806700e+00-5.71297675e-04j]]"
795.9317387653671j,"[[ 1.01993344e-01-6.18641640e-04j -1.62945353e-03+1.88784496e-09j]
 [-2.47595388e-03+1.90797001e-09j  3.89798774e+00-6.18865984e-04j]]"
796.3013379010835j,"[[ 1.01799227e-01-7.02026549e-04j -1.61705823e-03-6.96915551e-09j]
 [-2.46355874e-03-6.94911989e-09j  3.89818193e+00-7.02329279e-04j]]"
796.6709370367998j,"[[ 1.01864007e-01-7.44485913e-04j -1.60381162e-03-1.23908802e-09j]
 [-2.45031220e-03-1.21910978e-09j  3.89811719e+00-7.44873698e-04j]]"
797.0405361725163j,"[[ 1.01802309e-01-6.70652877e-04j -1.62359193e-03+1.35715213e-09j]
 [-2.47009233e-03+1.37714225e-09j  3.89817887e+00-6.70968851e-04j]]"
797.4101353082327j,"[[ 1.01776459e-01-7.01074602e-04j -1.61126136e-03-5.84163098e-09j]
 [-2.45776181e-03-5.82173954e-09j  3.89820481e+00-7.01429555e-04j]]"
797.7797344439492j,"[[ 1.01800064e-01-6.98301608e-04j -1.60605276e-03-5.83832762e-09j]
 [-2.45255318e-03-5.81845663e-09j  3.89818121e+00-6.98546894e-04j]]"
798.1493335796656j,"[[ 1.01631022e-01-7.60828033e-04j -1.61523603e-03+6.15651300e-09j]
 [-2.46173657e-03+6.17643881e-09j  3.89835019e+00-7.61107862e-04j]]"
798.5189327153821j,"[[ 1.01564474e-01-6.47974578e-04j -1.63427919e-03+4.45569462e-09j]
 [-2.48077947e-03+4.47547964e-09j  3.89841687e+00-6.48304215e-04j]]"
798.8885318510986j,"[[ 1.01481281e-01-6.41757409e-04j -1.62290518e-03-4.58049662e-09j]
 [-2.46940543e-03-4.56079986e-09j  3.89850013e+00-6.42088958e-04j]]"
799.258130986815j,"[[ 1.01454612e-01-5.70409630e-04j -1.59923074e-03+2.61056093e-10j]
 [-2.44573082e-03+2.80606798e-10j  3.89852693e+00-5.70659704e-04j]]"
799.6277301225315j,"[[ 1.01490862e-01-5.62342893e-04j -1.59845349e-03-1.36130539e-08j]
 [-2.44495353e-03-1.35934936e-08j  3.89849066e+00-5.62481644e-04j]]"
799.997329258248j,"[[ 1.01456456e-01-3.59503324e-04j -1.61446362e-03+1.38102562e-08j]
 [-2.46096322e-03+1.38298488e-08j  3.89852503e+00-3.59547346e-04j]]"
800.3669283939644j,"[[ 1.01510036e-01-4.46428011e-04j -1.61622599e-03+1.19523726e-08j]
 [-2.46272575e-03+1.19720669e-08j  3.89847135e+00-4.46507420e-04j]]"
800.7365275296808j,"[[ 1.01478794e-01-3.86297387e-04j -1.63206962e-03+8.14064415e-09j]
 [-2.47856924e-03+8.16017594e-09j  3.89850273e+00-3.86416485e-04j]]"
801.1061266653973j,"[[ 1.01503692e-01-3.98308199e-04j -1.61809301e-03+5.50339542e-09j]
 [-2.46459264e-03+5.52298338e-09j  3.89847777e+00-3.98332126e-04j]]"
801.4757258011136j,"[[ 1.01556914e-01-3.73682159e-04j -1.60710552e-03-5.15567736e-09j]
 [-2.45360507e-03-5.13613129e-09j  3.89842458e+00-3.73676005e-04j]]"
801.8453249368301j,"[[ 1.01512733e-01-3.45267768e-04j -1.60159777e-03-3.98606960e-09j]
 [-2.44809725e-03-3.96655997e-09j  3.89846879e+00-3.45177755e-04j]]"
802.2149240725465j,"[[ 1.01516490e-01-3.93031601e-04j -1.60778435e-03-1.65308259e-09j]
 [-2.45428391e-03-1.63342371e-09j  3.89846488e+00-3.92973473e-04j]]"
802.584523208263j,"[[ 1.01648954e-01-3.19806549e-04j -1.59886404e-03+7.71896272e-09j]
 [-2.44536343e-03+7.73860791e-09j  3.89833242e+00-3.19760127e-04j]]"
802.9541223439795j,"[[ 1.01694134e-01-3.18111504e-04j -1.60158837e-03+5.61213917e-09j]
 [-2.44808773e-03+5.63181338e-09j  3.89828721e+00-3.17975395e-04j]]"
803.3237214796959j,"[[ 1.01692094e-01-2.67149431e-04j -1.57484910e-03+4.06462361e-09j]
 [-2.42134834e-03+4.08433444e-09j  3.89828920e+00-2.67026728e-04j]]"
803.6933206154124j,"[[ 1.01696020e-01-3.37351993e-04j -1.57129136e-03-5.47002395e-09j]
 [-2.41779073e-03-5.45037353e-09j  3.89828532e+00-3.37189505e-04j]]"
804.0629197511289j,"[[ 1.01635352e-01-2.87840979e-04j -1.59148007e-03+8.07038631e-09j]
 [-2.43797932e-03+8.08989849e-09j  3.89834611e+00-2.87569404e-04j]]"
804.4325188868452j,"[[ 1.01784923e-01-2.82459351e-04j -1.59318533e-03-4.18870413e-09j]
 [-2.43968455e-03-4.16913060e-09j  3.89819648e+00-2.82295136e-04j]]"
804.8021180225617j,"[[ 1.01864846e-01-2.10281595e-04j -1.58005224e-03-5.80844430e-09j]
 [-2.42655128e-03-5.78878971e-09j  3.89811647e+00-2.10000974e-04j]]"
805.1717171582782j,"[[ 1.01849236e-01-3.11305963e-04j -1.55430853e-03+5.49212603e-09j]
 [-2.40080777e-03+5.51201674e-09j  3.89813184e+00-3.11121179e-04j]]"
805.5413162939946j,"[[ 1.01807589e-01-4.08466100e-04j -1.56545262e-03-1.77455506e-09j]
 [-2.41195204e-03-1.75464332e-09j  3.89817346e+00-4.08284167e-04j]]"
805.910915429711j,"[[ 1.01919047e-01-4.01426949e-04j -1.56926179e-03+5.79474640e-09j]
 [-2.41576118e-03+5.81463034e-09j  3.89806202e+00-4.01243642e-04j]]"
806.2805145654276j,"[[ 1.01963991e-01-5.15597123e-04j -1.57021627e-03-8.21334738e-09j]
 [-2.41671588e-03-8.19357882e-09j  3.89801718e+00-5.15439239e-04j]]"
806.6501137011439j,"[[ 1.01911376e-01-5.48608251e-04j -1.57440740e-03-2.00006332e-08j]
 [-2.42090707e-03-1.99806985e-08j  3.89806963e+00-5.48472812e-04j]]"
807.0197128368604j,"[[ 1.01911460e-01-4.38816538e-04j -1.57605841e-03-1.12571331e-08j]
 [-2.42255783e-03-1.12371682e-08j  3.89806951e+00-4.38698371e-04j]]"
807.3893119725768j,"[[ 1.01787325e-01-5.28390954e-04j -1.59461299e-03+2.20696311e-09j]
 [-2.44111258e-03+2.22678901e-09j  3.89819377e+00-5.28340876e-04j]]"
807.7589111082933j,"[[ 1.01739227e-01-5.24162590e-04j -1.58714934e-03-2.08340925e-09j]
 [-2.43364891e-03-2.06351223e-09j  3.89824179e+00-5.24135206e-04j]]"
808.1285102440097j,"[[ 1.01665746e-01-5.37019814e-04j -1.57802744e-03+8.93433903e-09j]
 [-2.42452701e-03+8.95422222e-09j  3.89831527e+00-5.36930986e-04j]]"
808.4981093797261j,"[[ 1.01667253e-01-5.54023216e-04j -1.57600382e-03-5.82657315e-09j]
 [-2.42250341e-03-5.80669647e-09j  3.89831376e+00-5.54000086e-04j]]"
808.8677085154426j,"[[ 1.01661849e-01-5.31327281e-04j -1.58272728e-03-6.85081066e-09j]
 [-2.42922681e-03-6.83081522e-09j  3.89831905e+00-5.31282975e-04j]]"
809.2373076511591j,"[[ 1.01700166e-01-4.24885440e-04j -1.56393977e-03+3.65035606e-09j]
 [-2.41043906e-03+3.67039557e-09j  3.89828068e+00-4.24959220e-04j]]"
809.6069067868755j,"[[ 1.01585652e-01-5.02647107e-04j -1.59043341e-03+1.44596250e-09j]
 [-2.43693284e-03+1.46572002e-09j  3.89839545e+00-5.02739641e-04j]]"
809.976505922592j,"[[ 1.01687057e-01-4.82383241e-04j -1.61433227e-03+3.19536772e-09j]
 [-2.46083164e-03+3.21510030e-09j  3.89829406e+00-4.82500789e-04j]]"
810.3461050583085j,"[[ 1.01594874e-01-5.07848917e-04j -1.61315400e-03+1.30781782e-09j]
 [-2.45965341e-03+1.32766235e-09j  3.89838613e+00-5.08029169e-04j]]"
810.7157041940249j,"[[ 1.01672610e-01-4.52320110e-04j -1.59334105e-03-1.76014698e-11j]
 [-2.43984032e-03+2.19648516e-12j  3.89830843e+00-4.52467649e-04j]]"
811.0853033297414j,"[[ 1.01533003e-01-4.27042041e-04j -1.59308959e-03-7.62320036e-09j]
 [-2.43958879e-03-7.60326882e-09j  3.89844790e+00-4.27141005e-04j]]"
811.4549024654577j,"[[ 1.01526294e-01-3.43170194e-04j -1.57113841e-03+1.14667320e-08j]
 [-2.41763742e-03+1.14864762e-08j  3.89845478e+00-3.43324712e-04j]]"
811.8245016011742j,"[[ 1.01527272e-01-3.79706555e-04j -1.56431995e-03+1.08025548e-08j]
 [-2.41081902e-03+1.08221876e-08j  3.89845390e+00-3.79834962e-04j]]"
812.1941007368906j,"[[ 1.01531445e-01-4.82016504e-04j -1.58273791e-03+1.47733427e-08j]
 [-2.42923718e-03+1.47930077e-08j  3.89844969e+00-4.82283999e-04j]]"
812.563699872607j,"[[ 1.01478975e-01-3.58060187e-04j -1.57712964e-03+3.34309282e-10j]
 [-2.42362863e-03+3.54044545e-10j  3.89850208e+00-3.58241879e-04j]]"
812.9332990083235j,"[[ 1.01536088e-01-3.44112890e-04j -1.59629202e-03-2.96254475e-09j]
 [-2.44279096e-03-2.94299256e-09j  3.89844514e+00-3.44264060e-04j]]"
813.30289814404j,"[[ 1.01456991e-01-2.74003335e-04j -1.58222270e-03+8.74838625e-09j]
 [-2.42872148e-03+8.76794381e-09j  3.89852422e+00-2.74040573e-04j]]"
813.6724972797564j,"[[ 1.01444054e-01-3.50927427e-04j -1.57966019e-03+4.55756593e-09j]
 [-2.42615911e-03+4.57698549e-09j  3.89853728e+00-3.50921926e-04j]]"
814.0420964154729j,"[[ 1.01466910e-01-7.76058133e-05j -1.58543959e-03+9.35667494e-09j]
 [-2.43193793e-03+9.37609334e-09j  3.89851442e+00-7.75816748e-05j]]"
814.4116955511894j,"[[ 1.01496932e-01+1.03525577e-04j -1.59255936e-03+2.45256783e-09j]
 [-2.43905731e-03+2.47201527e-09j  3.89848436e+00+1.03522984e-04j]]"
814.7812946869058j,"[[ 1.01576997e-01+1.57141426e-04j -1.59479732e-03+2.65835776e-09j]
 [-2.44129514e-03+2.67795111e-09j  3.89840415e+00+1.57142170e-04j]]"
815.1508938226223j,"[[ 1.01777464e-01+1.00721462e-04j -1.58294947e-03-3.79137099e-09j]
 [-2.42944739e-03-3.77184871e-09j  3.89820374e+00+1.00876993e-04j]]"
815.5204929583387j,"[[ 1.01798183e-01-1.02798935e-06j -1.58879925e-03-1.00168749e-08j]
 [-2.43529735e-03-9.99731578e-09j  3.89818297e+00-9.05474393e-07j]]"
815.890092094055j,"[[ 1.01834665e-01-3.92798595e-05j -1.60586402e-03-8.26508932e-09j]
 [-2.45236218e-03-8.24544067e-09j  3.89814640e+00-3.92285834e-05j]]"
816.2596912297715j,"[[ 1.01829402e-01-6.68396427e-05j -1.60751504e-03+1.85047954e-09j]
 [-2.45401325e-03+1.87006678e-09j  3.89815171e+00-6.67984727e-05j]]"
816.6292903654879j,"[[ 1.01907200e-01-9.14100763e-05j -1.59701335e-03+1.36519522e-09j]
 [-2.44351160e-03+1.38490095e-09j  3.89807379e+00-9.13780634e-05j]]"
816.9988895012044j,"[[ 1.01909575e-01-1.70505003e-04j -1.59655771e-03-5.66944214e-09j]
 [-2.44305610e-03-5.64990237e-09j  3.89807157e+00-1.70443556e-04j]]"
817.3684886369209j,"[[ 1.01917607e-01-2.85642375e-04j -1.58818978e-03+1.92118314e-09j]
 [-2.43468839e-03+1.94079130e-09j  3.89806346e+00-2.85469530e-04j]]"
817.7380877726373j,"[[ 1.02007076e-01-3.26691270e-04j -1.60502010e-03-1.55052123e-08j]
 [-2.45151878e-03-1.54855919e-08j  3.89797397e+00-3.26559880e-04j]]"
818.1076869083538j,"[[ 1.01931571e-01-4.14933326e-04j -1.59551328e-03-1.32832303e-08j]
 [-2.44201213e-03-1.32635053e-08j  3.89804937e+00-4.14794724e-04j]]"
818.4772860440703j,"[[ 1.01837814e-01-4.33818923e-04j -1.59359263e-03-5.83626971e-09j]
 [-2.44009150e-03-5.81648076e-09j  3.89814305e+00-4.33716847e-04j]]"
818.8468851797867j,"[[ 1.01808828e-01-3.50372522e-04j -1.61094970e-03-3.32513386e-09j]
 [-2.45744838e-03-3.30530737e-09j  3.89817199e+00-3.50363832e-04j]]"
819.2164843155032j,"[[ 1.01864869e-01-3.29747516e-04j -1.60931437e-03+3.33560594e-09j]
 [-2.45581299e-03+3.35547675e-09j  3.89811590e+00-3.29737058e-04j]]"
819.5860834512196j,"[[ 1.01866743e-01-3.34651490e-04j -1.61071177e-03-3.85939437e-09j]
 [-2.45721038e-03-3.83957094e-09j  3.89811407e+00-3.34690172e-04j]]"
819.955682586936j,"[[ 1.01858344e-01-3.24044933e-04j -1.60863900e-03-1.28645396e-08j]
 [-2.45513757e-03-1.28446076e-08j  3.89812235e+00-3.24199546e-04j]]"
820.3252817226524j,"[[ 1.01965097e-01-2.48909830e-04j -1.62915807e-03-1.03799880e-08j]
 [-2.47565647e-03-1.03600942e-08j  3.89801563e+00-2.49099243e-04j]]"
820.6948808583688j,"[[ 1.01921064e-01-1.86801275e-04j -1.61465108e-03-2.66702954e-09j]
 [-2.46114933e-03-2.64718069e-09j  3.89805969e+00-1.87039788e-04j]]"
821.0644799940853j,"[[ 1.01922942e-01-3.34492932e-04j -1.63697877e-03+3.19945401e-09j]
 [-2.48347731e-03+3.21913519e-09j  3.89805797e+00-3.34860697e-04j]]"
821.4340791298018j,"[[ 1.01883068e-01-3.51172637e-04j -1.63269912e-03+1.72693858e-08j]
 [-2.47919768e-03+1.72889998e-08j  3.89809790e+00-3.51582129e-04j]]"
821.8036782655182j,"[[ 1.01885904e-01-3.47193609e-04j -1.62210618e-03+2.80875683e-09j]
 [-2.46860472e-03+2.82827276e-09j  3.89809515e+00-3.47634650e-04j]]"
822.1732774012347j,"[[ 1.01956000e-01-3.76247118e-04j -1.61190970e-03+1.02003826e-08j]
 [-2.45840828e-03+1.02199914e-08j  3.89802496e+00-3.76661491e-04j]]"
822.5428765369512j,"[[ 1.01886766e-01-3.63815496e-04j -1.60837965e-03+3.56169813e-09j]
 [-2.45487818e-03+3.58128519e-09j  3.89809421e+00-3.64252942e-04j]]"
822.9124756726676j,"[[ 1.01881783e-01-3.09715639e-04j -1.60706286e-03+1.21915043e-08j]
 [-2.45356127e-03+1.22108220e-08j  3.89809944e+00-3.10174831e-04j]]"
823.2820748083841j,"[[ 1.01843899e-01-3.53358525e-04j -1.59288864e-03+5.12529155e-09j]
 [-2.43938713e-03+5.14451227e-09j  3.89813741e+00-3.53820360e-04j]]"
823.6516739441004j,"[[ 1.01860682e-01-2.66469519e-04j -1.57479018e-03+6.32522484e-09j]
 [-2.42128847e-03+6.34439685e-09j  3.89812067e+00-2.66980159e-04j]]"
824.0212730798169j,"[[ 1.01938271e-01-4.03159113e-04j -1.56739410e-03+5.23296715e-09j]
 [-2.41389265e-03+5.25221556e-09j  3.89804300e+00-4.03563999e-04j]]"
824.3908722155334j,"[[ 1.01853554e-01-5.50393345e-04j -1.56876151e-03+3.88802177e-09j]
 [-2.41526035e-03+3.90729170e-09j  3.89812768e+00-5.50821723e-04j]]"
824.7604713512497j,"[[ 1.01808223e-01-5.45636273e-04j -1.58105879e-03+1.70017925e-09j]
 [-2.42755760e-03+1.71937594e-09j  3.89817308e+00-5.45976627e-04j]]"
825.1300704869662j,"[[ 1.01902662e-01-4.73123144e-04j -1.57771533e-03+1.64591809e-09j]
 [-2.42421397e-03+1.66491796e-09j  3.89807882e+00-4.73360837e-04j]]"
825.4996696226827j,"[[ 1.01831668e-01-4.25374723e-04j -1.55622534e-03+1.29030377e-08j]
 [-2.40272387e-03+1.29219982e-08j  3.89814985e+00-4.25599740e-04j]]"
825.8692687583991j,"[[ 1.01795563e-01-4.93927985e-04j -1.56263009e-03-4.71157610e-10j]
 [-2.40912874e-03-4.52304917e-10j  3.89818605e+00-4.94101610e-04j]]"
826.2388678941156j,"[[ 1.01895772e-01-4.50149696e-04j -1.56241402e-03+4.51181282e-09j]
 [-2.40891257e-03+4.53091041e-09j  3.89808559e+00-4.50245291e-04j]]"
826.6084670298321j,"[[ 1.01924706e-01-4.29385800e-04j -1.55341738e-03-1.68912907e-09j]
 [-2.39991587e-03-1.66999886e-09j  3.89805662e+00-4.29450210e-04j]]"
